T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
526.6608328	100	0	0	1	1	100	0	0							-526.6608328	1	NaN	
526.5808328	100	0	0	1	1	100	0	0							-526.5808328	1	NaN	
526.5008328	100	0	0	1	1	100	0	0							-526.5008328	1	NaN	
526.4208328	100	0	0	1	1	100	0	0							-526.4208328	1	NaN	
526.3408328	100	0	0	1	1	100	0	0							-526.3408328	1	NaN	
526.2608328	100	0	0	1	1	100	0	0							-526.2608328	1	NaN	
526.1808328	100	0	0	1	1	100	0	0							-526.1808328	1	NaN	
526.1008328	100	0	0	1	1	100	0	0							-526.1008328	1	NaN	
526.0208328	100	0	0	1	1	100	0	0							-526.0208328	1	NaN	
525.9408328	100	0	0	1	1	100	0	0							-525.9408328	1	NaN	
525.8608328	100	0	0	1	1	100	0	0							-525.8608328	1	NaN	
525.7808328	100	0	0	1	1	100	0	0							-525.7808328	1	NaN	
525.7008328	100	0	0	1	1	100	0	0							-525.7008328	1	NaN	
525.6208328	100	0	0	1	1	100	0	0							-525.6208328	1	NaN	
525.5408328	100	0	0	1	1	100	0	0							-525.5408328	1	NaN	
525.4608328	100	0	0	1	1	100	0	0							-525.4608328	1	NaN	
525.3808328	100	0	0	1	1	100	0	0							-525.3808328	1	NaN	
525.3008328	100	0	0	1	1	100	0	0							-525.3008328	1	NaN	
525.2208328	100	0	0	1	1	100	0	0							-525.2208328	1	NaN	
525.1408328	100	0	0	1	1	100	0	0							-525.1408328	1	NaN	
525.0608328	100	0	0	1	1	100	0	0							-525.0608328	1	NaN	
524.9808328	100	0	0	1	1	100	0	0							-524.9808328	1	NaN	
524.9008328	100	0	0	1	1	100	0	0							-524.9008328	1	NaN	
524.8208328	100	0	0	1	1	100	0	0							-524.8208328	1	NaN	
524.7408328	100	0	0	1	1	100	0	0							-524.7408328	1	NaN	
524.6608328	100	0	0	1	1	100	0	0							-524.6608328	1	NaN	
524.5808328	100	0	0	1	1	100	0	0							-524.5808328	1	NaN	
524.5008328	100	0	0	1	1	100	0	0							-524.5008328	1	NaN	
524.4208328	100	0	0	1	1	100	0	0							-524.4208328	1	NaN	
524.3408328	100	0	0	1	1	100	0	0							-524.3408328	1	NaN	
524.2608328	100	0	0	1	1	100	0	0							-524.2608328	1	NaN	
524.1808328	100	0	0	1	1	100	0	0							-524.1808328	1	NaN	
524.1008328	100	0	0	1	1	100	0	0							-524.1008328	1	NaN	
524.0208328	100	0	0	1	1	100	0	0							-524.0208328	1	NaN	
523.9408328	100	0	0	1	1	100	0	0							-523.9408328	1	NaN	
523.8608328	100	0	0	1	1	100	0	0							-523.8608328	1	NaN	
523.7808328	100	0	0	1	1	100	0	0							-523.7808328	1	NaN	
523.7008328	100	0	0	1	1	100	0	0							-523.7008328	1	NaN	
523.6208328	100	0	0	1	1	100	0	0							-523.6208328	1	NaN	
523.5408328	100	0	0	1	1	100	0	0							-523.5408328	1	NaN	
523.4608328	100	0	0	1	1	100	0	0							-523.4608328	1	NaN	
523.3808328	100	0	0	1	1	100	0	0							-523.3808328	1	NaN	
523.3008328	100	0	0	1	1	100	0	0							-523.3008328	1	NaN	
523.2208328	100	0	0	1	1	100	0	0							-523.2208328	1	NaN	
523.1408328	100	0	0	1	1	100	0	0							-523.1408328	1	NaN	
523.0608328	100	0	0	1	1	100	0	0							-523.0608328	1	NaN	
522.9808328	100	0	0	1	1	100	0	0							-522.9808328	1	NaN	
522.9008328	100	0	0	1	1	100	0	0							-522.9008328	1	NaN	
522.8208328	100	0	0	1	1	100	0	0							-522.8208328	1	NaN	
522.7408328	100	0	0	1	1	100	0	0							-522.7408328	1	NaN	
522.6608328	100	0	0	1	1	100	0	0							-522.6608328	1	NaN	
522.5808328	100	0	0	1	1	100	0	0							-522.5808328	1	NaN	
522.5008328	100	0	0	1	1	100	0	0							-522.5008328	1	NaN	
522.4208328	100	0	0	1	1	100	0	0							-522.4208328	1	NaN	
522.3408328	100	0	0	1	1	100	0	0							-522.3408328	1	NaN	
522.2608328	100	0	0	1	1	100	0	0							-522.2608328	1	NaN	
522.1808328	100	0	0	1	1	100	0	0							-522.1808328	1	NaN	
522.1008328	100	0	0	1	1	100	0	0							-522.1008328	1	NaN	
522.0208328	100	0	0	1	1	100	0	0							-522.0208328	1	NaN	
521.9408328	100	0	0	1	1	100	0	0							-521.9408328	1	NaN	
521.8608328	100	0	0	1	1	100	0	0							-521.8608328	1	NaN	
521.7808328	100	0	0	1	1	100	0	0							-521.7808328	1	NaN	
521.7008328	100	0	0	1	1	100	0	0							-521.7008328	1	NaN	
521.6208328	100	0	0	1	1	100	0	0							-521.6208328	1	NaN	
521.5408328	100	0	0	1	1	100	0	0							-521.5408328	1	NaN	
521.4608328	100	0	0	1	1	100	0	0							-521.4608328	1	NaN	
521.3808328	100	0	0	1	1	100	0	0							-521.3808328	1	NaN	
521.3008328	100	0	0	1	1	100	0	0							-521.3008328	1	NaN	
521.2208328	100	0	0	1	1	100	0	0							-521.2208328	1	NaN	
521.1408328	100	0	0	1	1	100	0	0							-521.1408328	1	NaN	
521.0608328	100	0	0	1	1	100	0	0							-521.0608328	1	NaN	
520.9808328	100	0	0	1	1	100	0	0							-520.9808328	1	NaN	
520.9008328	100	0	0	1	1	100	0	0							-520.9008328	1	NaN	
520.8208328	100	0	0	1	1	100	0	0							-520.8208328	1	NaN	
520.7408328	100	0	0	1	1	100	0	0							-520.7408328	1	NaN	
520.6608328	100	0	0	1	1	100	0	0							-520.6608328	1	NaN	
520.5808328	100	0	0	1	1	100	0	0							-520.5808328	1	NaN	
520.5008328	100	0	0	1	1	100	0	0							-520.5008328	1	NaN	
520.4208328	100	0	0	1	1	100	0	0							-520.4208328	1	NaN	
520.3408328	100	0	0	1	1	100	0	0							-520.3408328	1	NaN	
520.2608328	100	0	0	1	1	100	0	0							-520.2608328	1	NaN	
520.1808328	100	0	0	1	1	100	0	0							-520.1808328	1	NaN	
520.1008328	100	0	0	1	1	100	0	0							-520.1008328	1	NaN	
520.0208328	100	0	0	1	1	100	0	0							-520.0208328	1	NaN	
519.9408328	100	0	0	1	1	100	0	0							-519.9408328	1	NaN	
519.8608328	100	0	0	1	1	100	0	0							-519.8608328	1	NaN	
519.7808328	100	0	0	1	1	100	0	0							-519.7808328	1	NaN	
519.7008328	100	0	0	1	1	100	0	0							-519.7008328	1	NaN	
519.6208328	100	0	0	1	1	100	0	0							-519.6208328	1	NaN	
519.5408328	100	0	0	1	1	100	0	0							-519.5408328	1	NaN	
519.4608328	100	0	0	1	1	100	0	0							-519.4608328	1	NaN	
519.3808328	100	0	0	1	1	100	0	0							-519.3808328	1	NaN	
519.3008328	100	0	0	1	1	100	0	0							-519.3008328	1	NaN	
519.2208328	100	0	0	1	1	100	0	0							-519.2208328	1	NaN	
519.1408328	100	0	0	1	1	100	0	0							-519.1408328	1	NaN	
519.0608328	100	0	0	1	1	100	0	0							-519.0608328	1	NaN	
518.9808328	100	0	0	1	1	100	0	0							-518.9808328	1	NaN	
518.9008328	100	0	0	1	1	100	0	0							-518.9008328	1	NaN	
518.8208328	100	0	0	1	1	100	0	0							-518.8208328	1	NaN	
518.7408328	100	0	0	1	1	100	0	0							-518.7408328	1	NaN	
518.6608328	100	0	0	1	1	100	0	0							-518.6608328	1	NaN	
518.5808328	100	0	0	1	1	100	0	0							-518.5808328	1	NaN	
518.5008328	100	0	0	1	1	100	0	0							-518.5008328	1	NaN	
518.4208328	100	0	0	1	1	100	0	0							-518.4208328	1	NaN	
518.3408328	100	0	0	1	1	100	0	0							-518.3408328	1	NaN	
518.2608328	100	0	0	1	1	100	0	0							-518.2608328	1	NaN	
518.1808328	100	0	0	1	1	100	0	0							-518.1808328	1	NaN	
518.1008328	100	0	0	1	1	100	0	0							-518.1008328	1	NaN	
518.0208328	100	0	0	1	1	100	0	0							-518.0208328	1	NaN	
517.9408328	100	0	0	1	1	100	0	0							-517.9408328	1	NaN	
517.8608328	100	0	0	1	1	100	0	0							-517.8608328	1	NaN	
517.7808328	100	0	0	1	1	100	0	0							-517.7808328	1	NaN	
517.7008328	100	0	0	1	1	100	0	0							-517.7008328	1	NaN	
517.6208328	100	0	0	1	1	100	0	0							-517.6208328	1	NaN	
517.5408328	100	0	0	1	1	100	0	0							-517.5408328	1	NaN	
517.4608328	100	0	0	1	1	100	0	0							-517.4608328	1	NaN	
517.3808328	100	0	0	1	1	100	0	0							-517.3808328	1	NaN	
517.3008328	100	0	0	1	1	100	0	0							-517.3008328	1	NaN	
517.2208328	100	0	0	1	1	100	0	0							-517.2208328	1	NaN	
517.1408328	100	0	0	1	1	100	0	0							-517.1408328	1	NaN	
517.0608328	100	0	0	1	1	100	0	0							-517.0608328	1	NaN	
516.9808328	100	0	0	1	1	100	0	0							-516.9808328	1	NaN	
516.9008328	100	0	0	1	1	100	0	0							-516.9008328	1	NaN	
516.8208328	100	0	0	1	1	100	0	0							-516.8208328	1	NaN	
516.7408328	100	0	0	1	1	100	0	0							-516.7408328	1	NaN	
516.6608328	100	0	0	1	1	100	0	0							-516.6608328	1	NaN	
516.5808328	100	0	0	1	1	100	0	0							-516.5808328	1	NaN	
516.5008328	100	0	0	1	1	100	0	0							-516.5008328	1	NaN	
516.4208328	100	0	0	1	1	100	0	0							-516.4208328	1	NaN	
516.3408328	100	0	0	1	1	100	0	0							-516.3408328	1	NaN	
516.2608328	100	0	0	1	1	100	0	0							-516.2608328	1	NaN	
516.1808328	100	0	0	1	1	100	0	0							-516.1808328	1	NaN	
516.1008328	100	0	0	1	1	100	0	0							-516.1008328	1	NaN	
516.0208328	100	0	0	1	1	100	0	0							-516.0208328	1	NaN	
515.9408328	100	0	0	1	1	100	0	0							-515.9408328	1	NaN	
515.8608328	100	0	0	1	1	100	0	0							-515.8608328	1	NaN	
515.7808328	100	0	0	1	1	100	0	0							-515.7808328	1	NaN	
515.7008328	100	0	0	1	1	100	0	0							-515.7008328	1	NaN	
515.6208328	100	0	0	1	1	100	0	0							-515.6208328	1	NaN	
515.5408328	100	0	0	1	1	100	0	0							-515.5408328	1	NaN	
515.4608328	100	0	0	1	1	100	0	0							-515.4608328	1	NaN	
515.3808328	100	0	0	1	1	100	0	0							-515.3808328	1	NaN	
515.3008328	100	0	0	1	1	100	0	0							-515.3008328	1	NaN	
515.2208328	100	0	0	1	1	100	0	0							-515.2208328	1	NaN	
515.1408328	100	0	0	1	1	100	0	0							-515.1408328	1	NaN	
515.0608328	100	0	0	1	1	100	0	0							-515.0608328	1	NaN	
514.9808328	100	0	0	1	1	100	0	0							-514.9808328	1	NaN	
514.9008328	100	0	0	1	1	100	0	0							-514.9008328	1	NaN	
514.8208328	100	0	0	1	1	100	0	0							-514.8208328	1	NaN	
514.7408328	100	0	0	1	1	100	0	0							-514.7408328	1	NaN	
514.6608328	100	0	0	1	1	100	0	0							-514.6608328	1	NaN	
514.5808328	100	0	0	1	1	100	0	0							-514.5808328	1	NaN	
514.5008328	100	0	0	1	1	100	0	0							-514.5008328	1	NaN	
514.4208328	100	0	0	1	1	100	0	0							-514.4208328	1	NaN	
514.3408328	100	0	0	1	1	100	0	0							-514.3408328	1	NaN	
514.2608328	100	0	0	1	1	100	0	0							-514.2608328	1	NaN	
514.1808328	100	0	0	1	1	100	0	0							-514.1808328	1	NaN	
514.1008328	100	0	0	1	1	100	0	0							-514.1008328	1	NaN	
514.0208328	100	0	0	1	1	100	0	0							-514.0208328	1	NaN	
513.9408328	100	0	0	1	1	100	0	0							-513.9408328	1	NaN	
513.8608328	100	0	0	1	1	100	0	0							-513.8608328	1	NaN	
513.7808328	100	0	0	1	1	100	0	0							-513.7808328	1	NaN	
513.7008328	100	0	0	1	1	100	0	0							-513.7008328	1	NaN	
513.6208328	100	0	0	1	1	100	0	0							-513.6208328	1	NaN	
513.5408328	100	0	0	1	1	100	0	0							-513.5408328	1	NaN	
513.4608328	100	0	0	1	1	100	0	0							-513.4608328	1	NaN	
513.3808328	100	0	0	1	1	100	0	0							-513.3808328	1	NaN	
513.3008328	100	0	0	1	1	100	0	0							-513.3008328	1	NaN	
513.2208328	100	0	0	1	1	100	0	0							-513.2208328	1	NaN	
513.1408328	100	0	0	1	1	100	0	0							-513.1408328	1	NaN	
513.0608328	100	0	0	1	1	100	0	0							-513.0608328	1	NaN	
512.9808328	100	0	0	1	1	100	0	0							-512.9808328	1	NaN	
512.9008328	100	0	0	1	1	100	0	0							-512.9008328	1	NaN	
512.8208328	100	0	0	1	1	100	0	0							-512.8208328	1	NaN	
512.7408328	100	0	0	1	1	100	0	0							-512.7408328	1	NaN	
512.6608328	100	0	0	1	1	100	0	0							-512.6608328	1	NaN	
512.5808328	100	0	0	1	1	100	0	0							-512.5808328	1	NaN	
512.5008328	100	0	0	1	1	100	0	0							-512.5008328	1	NaN	
512.4208328	100	0	0	1	1	100	0	0							-512.4208328	1	NaN	
512.3408328	100	0	0	1	1	100	0	0							-512.3408328	1	NaN	
512.2608328	100	0	0	1	1	100	0	0							-512.2608328	1	NaN	
512.1808328	100	0	0	1	1	100	0	0							-512.1808328	1	NaN	
512.1008328	100	0	0	1	1	100	0	0							-512.1008328	1	NaN	
512.0208328	100	0	0	1	1	100	0	0							-512.0208328	1	NaN	
511.9408328	100	0	0	1	1	100	0	0							-511.9408328	1	NaN	
511.8608328	100	0	0	1	1	100	0	0							-511.8608328	1	NaN	
511.7808328	100	0	0	1	1	100	0	0							-511.7808328	1	NaN	
511.7008328	100	0	0	1	1	100	0	0							-511.7008328	1	NaN	
511.6208328	100	0	0	1	1	100	0	0							-511.6208328	1	NaN	
511.5408328	100	0	0	1	1	100	0	0							-511.5408328	1	NaN	
511.4608328	100	0	0	1	1	100	0	0							-511.4608328	1	NaN	
511.3808328	100	0	0	1	1	100	0	0							-511.3808328	1	NaN	
511.3008328	100	0	0	1	1	100	0	0							-511.3008328	1	NaN	
511.2208328	100	0	0	1	1	100	0	0							-511.2208328	1	NaN	
511.1408328	100	0	0	1	1	100	0	0							-511.1408328	1	NaN	
511.0608328	100	0	0	1	1	100	0	0							-511.0608328	1	NaN	
510.9808328	100	0	0	1	1	100	0	0							-510.9808328	1	NaN	
510.9008328	100	0	0	1	1	100	0	0							-510.9008328	1	NaN	
510.8208328	100	0	0	1	1	100	0	0							-510.8208328	1	NaN	
510.7408328	100	0	0	1	1	100	0	0							-510.7408328	1	NaN	
510.6608328	100	0	0	1	1	100	0	0							-510.6608328	1	NaN	
510.5808328	100	0	0	1	1	100	0	0							-510.5808328	1	NaN	
510.5008328	100	0	0	1	1	100	0	0							-510.5008328	1	NaN	
510.4208328	100	0	0	1	1	100	0	0							-510.4208328	1	NaN	
510.3408328	100	0	0	1	1	100	0	0							-510.3408328	1	NaN	
510.2608328	100	0	0	1	1	100	0	0							-510.2608328	1	NaN	
510.1808328	100	0	0	1	1	100	0	0							-510.1808328	1	NaN	
510.1008328	100	0	0	1	1	100	0	0							-510.1008328	1	NaN	
510.0208328	100	0	0	1	1	100	0	0							-510.0208328	1	NaN	
509.9408328	100	0	0	1	1	100	0	0							-509.9408328	1	NaN	
509.8608328	100	0	0	1	1	100	0	0							-509.8608328	1	NaN	
509.7808328	100	0	0	1	1	100	0	0							-509.7808328	1	NaN	
509.7008328	100	0	0	1	1	100	0	0							-509.7008328	1	NaN	
509.6208328	100	0	0	1	1	100	0	0							-509.6208328	1	NaN	
509.5408328	100	0	0	1	1	100	0	0							-509.5408328	1	NaN	
509.4608328	100	0	0	1	1	100	0	0							-509.4608328	1	NaN	
509.3808328	100	0	0	1	1	100	0	0							-509.3808328	1	NaN	
509.3008328	100	0	0	1	1	100	0	0							-509.3008328	1	NaN	
509.2208328	100	0	0	1	1	100	0	0							-509.2208328	1	NaN	
509.1408328	100	0	0	1	1	100	0	0							-509.1408328	1	NaN	
509.0608328	100	0	0	1	1	100	0	0							-509.0608328	1	NaN	
508.9808328	100	0	0	1	1	100	0	0							-508.9808328	1	NaN	
508.9008328	100	0	0	1	1	100	0	0							-508.9008328	1	NaN	
508.8208328	100	0	0	1	1	100	0	0							-508.8208328	1	NaN	
508.7408328	100	0	0	1	1	100	0	0							-508.7408328	1	NaN	
508.6608328	100	0	0	1	1	100	0	0							-508.6608328	1	NaN	
508.5808328	100	0	0	1	1	100	0	0							-508.5808328	1	NaN	
508.5008328	100	0	0	1	1	100	0	0							-508.5008328	1	NaN	
508.4208328	100	0	0	1	1	100	0	0							-508.4208328	1	NaN	
508.3408328	100	0	0	1	1	100	0	0							-508.3408328	1	NaN	
508.2608328	100	0	0	1	1	100	0	0							-508.2608328	1	NaN	
508.1808328	100	0	0	1	1	100	0	0							-508.1808328	1	NaN	
508.1008328	100	0	0	1	1	100	0	0							-508.1008328	1	NaN	
508.0208328	100	0	0	1	1	100	0	0							-508.0208328	1	NaN	
507.9408328	100	0	0	1	1	100	0	0							-507.9408328	1	NaN	
507.8608328	100	0	0	1	1	100	0	0							-507.8608328	1	NaN	
507.7808328	100	0	0	1	1	100	0	0							-507.7808328	1	NaN	
507.7008328	100	0	0	1	1	100	0	0							-507.7008328	1	NaN	
507.6208328	100	0	0	1	1	100	0	0							-507.6208328	1	NaN	
507.5408328	100	0	0	1	1	100	0	0							-507.5408328	1	NaN	
507.4608328	100	0	0	1	1	100	0	0							-507.4608328	1	NaN	
507.3808328	100	0	0	1	1	100	0	0							-507.3808328	1	NaN	
507.3008328	100	0	0	1	1	100	0	0							-507.3008328	1	NaN	
507.2208328	100	0	0	1	1	100	0	0							-507.2208328	1	NaN	
507.1408328	100	0	0	1	1	100	0	0							-507.1408328	1	NaN	
507.0608328	100	0	0	1	1	100	0	0							-507.0608328	1	NaN	
506.9808328	100	0	0	1	1	100	0	0							-506.9808328	1	NaN	
506.9008328	100	0	0	1	1	100	0	0							-506.9008328	1	NaN	
506.8208328	100	0	0	1	1	100	0	0							-506.8208328	1	NaN	
506.7408328	100	0	0	1	1	100	0	0							-506.7408328	1	NaN	
506.6608328	100	0	0	1	1	100	0	0							-506.6608328	1	NaN	
506.5808328	100	0	0	1	1	100	0	0							-506.5808328	1	NaN	
506.5008328	100	0	0	1	1	100	0	0							-506.5008328	1	NaN	
506.4208328	100	0	0	1	1	100	0	0							-506.4208328	1	NaN	
506.3408328	100	0	0	1	1	100	0	0							-506.3408328	1	NaN	
506.2608328	100	0	0	1	1	100	0	0							-506.2608328	1	NaN	
506.1808328	100	0	0	1	1	100	0	0							-506.1808328	1	NaN	
506.1008328	100	0	0	1	1	100	0	0							-506.1008328	1	NaN	
506.0208328	100	0	0	1	1	100	0	0							-506.0208328	1	NaN	
505.9408328	100	0	0	1	1	100	0	0							-505.9408328	1	NaN	
505.8608328	100	0	0	1	1	100	0	0							-505.8608328	1	NaN	
505.7808328	100	0	0	1	1	100	0	0							-505.7808328	1	NaN	
505.7008328	100	0	0	1	1	100	0	0							-505.7008328	1	NaN	
505.6208328	100	0	0	1	1	100	0	0							-505.6208328	1	NaN	
505.5408328	100	0	0	1	1	100	0	0							-505.5408328	1	NaN	
505.4608328	100	0	0	1	1	100	0	0							-505.4608328	1	NaN	
505.3808328	100	0	0	1	1	100	0	0							-505.3808328	1	NaN	
505.3008328	100	0	0	1	1	100	0	0							-505.3008328	1	NaN	
505.2208328	100	0	0	1	1	100	0	0							-505.2208328	1	NaN	
505.1408328	100	0	0	1	1	100	0	0							-505.1408328	1	NaN	
505.0608328	100	0	0	1	1	100	0	0							-505.0608328	1	NaN	
504.9808328	100	0	0	1	1	100	0	0							-504.9808328	1	NaN	
504.9008328	100	0	0	1	1	100	0	0							-504.9008328	1	NaN	
504.8208328	100	0	0	1	1	100	0	0							-504.8208328	1	NaN	
504.7408328	100	0	0	1	1	100	0	0							-504.7408328	1	NaN	
504.6608328	100	0	0	1	1	100	0	0							-504.6608328	1	NaN	
504.5808328	100	0	0	1	1	100	0	0							-504.5808328	1	NaN	
504.5008328	100	0	0	1	1	100	0	0							-504.5008328	1	NaN	
504.4208328	100	0	0	1	1	100	0	0							-504.4208328	1	NaN	
504.3408328	100	0	0	1	1	100	0	0							-504.3408328	1	NaN	
504.2608328	100	0	0	1	1	100	0	0							-504.2608328	1	NaN	
504.1808328	100	0	0	1	1	100	0	0							-504.1808328	1	NaN	
504.1008328	100	0	0	1	1	100	0	0							-504.1008328	1	NaN	
504.0208328	100	0	0	1	1	100	0	0							-504.0208328	1	NaN	
503.9408328	100	0	0	1	1	100	0	0							-503.9408328	1	NaN	
503.8608328	100	0	0	1	1	100	0	0							-503.8608328	1	NaN	
503.7808328	100	0	0	1	1	100	0	0							-503.7808328	1	NaN	
503.7008328	100	0	0	1	1	100	0	0							-503.7008328	1	NaN	
503.6208328	100	0	0	1	1	100	0	0							-503.6208328	1	NaN	
503.5408328	100	0	0	1	1	100	0	0							-503.5408328	1	NaN	
503.4608328	100	0	0	1	1	100	0	0							-503.4608328	1	NaN	
503.3808328	100	0	0	1	1	100	0	0							-503.3808328	1	NaN	
503.3008328	100	0	0	1	1	100	0	0							-503.3008328	1	NaN	
503.2208328	100	0	0	1	1	100	0	0							-503.2208328	1	NaN	
503.1408328	100	0	0	1	1	100	0	0							-503.1408328	1	NaN	
503.0608328	100	0	0	1	1	100	0	0							-503.0608328	1	NaN	
502.9808328	100	0	0	1	1	100	0	0							-502.9808328	1	NaN	
502.9008328	100	0	0	1	1	100	0	0							-502.9008328	1	NaN	
502.8208328	100	0	0	1	1	100	0	0							-502.8208328	1	NaN	
502.7408328	100	0	0	1	1	100	0	0							-502.7408328	1	NaN	
502.6608328	100	0	0	1	1	100	0	0							-502.6608328	1	NaN	
502.5808328	100	0	0	1	1	100	0	0							-502.5808328	1	NaN	
502.5008328	100	0	0	1	1	100	0	0							-502.5008328	1	NaN	
502.4208328	100	0	0	1	1	100	0	0							-502.4208328	1	NaN	
502.3408328	100	0	0	1	1	100	0	0							-502.3408328	1	NaN	
502.2608328	100	0	0	1	1	100	0	0							-502.2608328	1	NaN	
502.1808328	100	0	0	1	1	100	0	0							-502.1808328	1	NaN	
502.1008328	100	0	0	1	1	100	0	0							-502.1008328	1	NaN	
502.0208328	100	0	0	1	1	100	0	0							-502.0208328	1	NaN	
501.9408328	100	0	0	1	1	100	0	0							-501.9408328	1	NaN	
501.8608328	100	0	0	1	1	100	0	0							-501.8608328	1	NaN	
501.7808328	100	0	0	1	1	100	0	0							-501.7808328	1	NaN	
501.7008328	100	0	0	1	1	100	0	0							-501.7008328	1	NaN	
501.6208328	100	0	0	1	1	100	0	0							-501.6208328	1	NaN	
501.5408328	100	0	0	1	1	100	0	0							-501.5408328	1	NaN	
501.4608328	100	0	0	1	1	100	0	0							-501.4608328	1	NaN	
501.3808328	100	0	0	1	1	100	0	0							-501.3808328	1	NaN	
501.3008328	100	0	0	1	1	100	0	0							-501.3008328	1	NaN	
501.2208328	100	0	0	1	1	100	0	0							-501.2208328	1	NaN	
501.1408328	100	0	0	1	1	100	0	0							-501.1408328	1	NaN	
501.0608328	100	0	0	1	1	100	0	0							-501.0608328	1	NaN	
500.9808328	100	0	0	1	1	100	0	0							-500.9808328	1	NaN	
500.9008328	100	0	0	1	1	100	0	0							-500.9008328	1	NaN	
500.8208328	100	0	0	1	1	100	0	0							-500.8208328	1	NaN	
500.7408328	100	0	0	1	1	100	0	0							-500.7408328	1	NaN	
500.6608328	100	0	0	1	1	100	0	0							-500.6608328	1	NaN	
500.5808328	100	0	0	1	1	100	0	0							-500.5808328	1	NaN	
500.5008328	100	0	0	1	1	100	0	0							-500.5008328	1	NaN	
500.4208328	100	0	0	1	1	100	0	0							-500.4208328	1	NaN	
500.3408328	100	0	0	1	1	100	0	0							-500.3408328	1	NaN	
500.2608328	100	0	0	1	1	100	0	0							-500.2608328	1	NaN	
500.1808328	100	0	0	1	1	100	0	0							-500.1808328	1	NaN	
500.1008328	100	0	0	1	1	100	0	0							-500.1008328	1	NaN	
500.0208328	100	0	0	1	1	100	0	0							-500.0208328	1	NaN	
499.9408328	100	0	0	1	1	100	0	0							-499.9408328	1	NaN	
499.8608328	100	0	0	1	1	100	0	0							-499.8608328	1	NaN	
499.7808328	100	0	0	1	1	100	0	0							-499.7808328	1	NaN	
499.7008328	100	0	0	1	1	100	0	0							-499.7008328	1	NaN	
499.6208328	100	0	0	1	1	100	0	0							-499.6208328	1	NaN	
499.5408328	100	0	0	1	1	100	0	0							-499.5408328	1	NaN	
499.4608328	100	0	0	1	1	100	0	0							-499.4608328	1	NaN	
499.3808328	100	0	0	1	1	100	0	0							-499.3808328	1	NaN	
499.3008328	100	0	0	1	1	100	0	0							-499.3008328	1	NaN	
499.2208328	100	0	0	1	1	100	0	0							-499.2208328	1	NaN	
499.1408328	100	0	0	1	1	100	0	0							-499.1408328	1	NaN	
499.0608328	100	0	0	1	1	100	0	0							-499.0608328	1	NaN	
498.9808328	100	0	0	1	1	100	0	0							-498.9808328	1	NaN	
498.9008328	100	0	0	1	1	100	0	0							-498.9008328	1	NaN	
498.8208328	100	0	0	1	1	100	0	0							-498.8208328	1	NaN	
498.7408328	100	0	0	1	1	100	0	0							-498.7408328	1	NaN	
498.6608328	100	0	0	1	1	100	0	0							-498.6608328	1	NaN	
498.5808328	100	0	0	1	1	100	0	0							-498.5808328	1	NaN	
498.5008328	100	0	0	1	1	100	0	0							-498.5008328	1	NaN	
498.4208328	100	0	0	1	1	100	0	0							-498.4208328	1	NaN	
498.3408328	100	0	0	1	1	100	0	0							-498.3408328	1	NaN	
498.2608328	100	0	0	1	1	100	0	0							-498.2608328	1	NaN	
498.1808328	100	0	0	1	1	100	0	0							-498.1808328	1	NaN	
498.1008328	100	0	0	1	1	100	0	0							-498.1008328	1	NaN	
498.0208328	100	0	0	1	1	100	0	0							-498.0208328	1	NaN	
497.9408328	100	0	0	1	1	100	0	0							-497.9408328	1	NaN	
497.8608328	100	0	0	1	1	100	0	0							-497.8608328	1	NaN	
497.7808328	100	0	0	1	1	100	0	0							-497.7808328	1	NaN	
497.7008328	100	0	0	1	1	100	0	0							-497.7008328	1	NaN	
497.6208328	100	0	0	1	1	100	0	0							-497.6208328	1	NaN	
497.5408328	100	0	0	1	1	100	0	0							-497.5408328	1	NaN	
497.4608328	100	0	0	1	1	100	0	0							-497.4608328	1	NaN	
497.3808328	100	0	0	1	1	100	0	0							-497.3808328	1	NaN	
497.3008328	100	0	0	1	1	100	0	0							-497.3008328	1	NaN	
497.2208328	100	0	0	1	1	100	0	0							-497.2208328	1	NaN	
497.1408328	100	0	0	1	1	100	0	0							-497.1408328	1	NaN	
497.0608328	100	0	0	1	1	100	0	0							-497.0608328	1	NaN	
496.9808328	100	0	0	1	1	100	0	0							-496.9808328	1	NaN	
496.9008328	100	0	0	1	1	100	0	0							-496.9008328	1	NaN	
496.8208328	100	0	0	1	1	100	0	0							-496.8208328	1	NaN	
496.7408328	100	0	0	1	1	100	0	0							-496.7408328	1	NaN	
496.6608328	100	0	0	1	1	100	0	0							-496.6608328	1	NaN	
496.5808328	100	0	0	1	1	100	0	0							-496.5808328	1	NaN	
496.5008328	100	0	0	1	1	100	0	0							-496.5008328	1	NaN	
496.4208328	100	0	0	1	1	100	0	0							-496.4208328	1	NaN	
496.3408328	100	0	0	1	1	100	0	0							-496.3408328	1	NaN	
496.2608328	100	0	0	1	1	100	0	0							-496.2608328	1	NaN	
496.1808328	100	0	0	1	1	100	0	0							-496.1808328	1	NaN	
