T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
899.7588757	91	8	1	0.1980378536	0.002456060801	98.86357892	1.007567403	0.1288536724	89.13065722	9.662206851	1.207135926							0	0	0	-899.7588757	0.002456060801	-12386.5881920368	
899.6788757	91	8	1	0.2001068453	0.00244961722	98.86075645	1.010072107	0.1291714392	89.10676368	9.68345331	1.209783009							0	0	0	-899.6788757	0.00244961722	-12444.5272289267	
899.5988757	91	8	1	0.2021653348	0.002443203604	98.8579331	1.012577579	0.1294893165	89.08288124	9.704689905	1.21242885							0	0	0	-899.5988757	0.002443203604	-12502.6034730722	
899.5188757	91	8	1	0.2042133995	0.002436819747	98.85510887	1.015083822	0.1298073045	89.05900992	9.72591663	1.215073446							0	0	0	-899.5188757	0.002436819747	-12560.8170405418	
899.4388757	91	8	1	0.2062511161	0.002430465442	98.85228376	1.017590837	0.1301254037	89.03514973	9.747133477	1.217716798							0	0	0	-899.4388757	0.002430465442	-12619.1661972403	
899.3588757	91	8	1	0.2082785605	0.002424140485	98.84945776	1.020098626	0.1304436144	89.01130066	9.768340439	1.220358904							0	0	0	-899.3588757	0.002424140485	-12677.6531683539	
899.2788757	91	8	1	0.2102958077	0.002417844675	98.84663087	1.022607191	0.1307619369	88.98746273	9.78953751	1.222999764							0	0	0	-899.2788757	0.002417844675	-12736.2772360253	
899.1988757	91	8	1	0.2123029321	0.002411577811	98.84380309	1.025116534	0.1310803716	88.96363594	9.810724683	1.225639376							0	0	0	-899.1988757	0.002411577811	-12795.0377550037	
899.1188757	91	8	1	0.2143000077	0.002405339695	98.84097442	1.027626656	0.1313989187	88.93982031	9.83190195	1.228277741							0	0	0	-899.1188757	0.002405339695	-12853.9361260286	
899.0388757	91	8	1	0.2162871072	0.002399130131	98.83814486	1.030137561	0.1317175788	88.91601584	9.853069307	1.230914857							0	0	0	-899.0388757	0.002399130131	-12912.9717600494	
898.9588757	91	8	1	0.2182643031	0.002392948924	98.8353144	1.032649249	0.132036352	88.89222253	9.874226745	1.233550723							0	0	0	-898.9588757	0.002392948924	-12972.1430462022	
898.8788757	91	8	1	0.2202316669	0.00238679588	98.83248304	1.035161722	0.1323552388	88.8684404	9.895374259	1.236185338							0	0	0	-898.8788757	0.00238679588	-13031.4526407443	
898.7988757	91	8	1	0.2221892697	0.00238067081	98.82965078	1.037674983	0.1326742394	88.84466946	9.916511842	1.238818702							0	0	0	-898.7988757	0.00238067081	-13090.9000192151	
898.7188757	91	8	1	0.2241371817	0.002374573523	98.82681761	1.040189034	0.1329933542	88.8209097	9.937639487	1.241450814							0	0	0	-898.7188757	0.002374573523	-13150.4848169084	
898.6388757	91	8	1	0.2260754724	0.002368503833	98.82398354	1.042703876	0.1333125836	88.79716114	9.958757188	1.244081674							0	0	0	-898.6388757	0.002368503833	-13210.2076586724	
898.5588757	91	8	1	0.228004211	0.002362461553	98.82114856	1.045219511	0.1336319279	88.77342378	9.97986494	1.246711279							0	0	0	-898.5588757	0.002362461553	-13270.0671320437	
898.4788757	91	8	1	0.2299234656	0.002356446499	98.81831267	1.047735942	0.1339513874	88.74969764	10.00096273	1.24933963							0	0	0	-898.4788757	0.002356446499	-13330.0639747067	
898.3988757	91	8	1	0.2318333039	0.002350458488	98.81547587	1.05025317	0.1342709624	88.72598271	10.02205057	1.251966726							0	0	0	-898.3988757	0.002350458488	-13390.1990328201	
