T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
598.0226382	92	8	0	1	0.861669369	99.34741373	0.6525862691	0				46.23262781	53.76737219	0				-598.0226382	0.861669369	-8468.24373567659	
595.4626382	92	8	0	1	0.8613707547	99.36720627	0.6327937258	0				46.22405438	53.77594562	0				-595.4626382	0.8613707547	-8683.56596170006	
592.9026382	92	8	0	1	0.8610795627	99.38653344	0.6134665611	0				46.21564688	53.78435312	0				-592.9026382	0.8610795627	-8905.50003133759	
590.3426382	92	8	0	1	0.8607956451	99.40540323	0.5945967728	0				46.20740383	53.79259617	0				-590.3426382	0.8607956451	-9134.31171193104	
587.7826382	92	8	0	1	0.8605188575	99.42382352	0.5761764768	0				46.19932376	53.80067624	0				-587.7826382	0.8605188575	-9370.27798884821	
585.2226382	92	8	0	1	0.8602490579	99.4418021	0.5581979033	0				46.19140514	53.80859486	0				-585.2226382	0.8602490579	-9613.68706554232	
582.6626382	92	8	0	1	0.8599861074	99.45934661	0.5406533937	0				46.18364647	53.81635353	0				-582.6626382	0.8599861074	-9864.84689912595	
580.1026382	92	8	0	1	0.8597298697	99.4764646	0.5235353976	0				46.1760462	53.8239538	0				-580.1026382	0.8597298697	-10124.0751149193	
577.5426382	92	8	0	1	0.8594802111	99.49316353	0.5068364693	0				46.16860277	53.83139723	0				-577.5426382	0.8594802111	-10391.7082170016	
574.9826382	92	8	0	1	0.8592370005	99.50945073	0.4905492657	0				46.16131462	53.83868538	0				-574.9826382	0.8592370005	-10668.0938592714	
572.4226382	92	8	0	1	0.859000109	99.52533346	0.4746665428	0				46.15418015	53.84581985	0				-572.4226382	0.859000109	-10953.6059056958	
569.8626382	92	8	0	1	0.8587694105	99.54081885	0.4591811536	0				46.14719776	53.85280224	0				-569.8626382	0.8587694105	-11248.6347399125	
567.3026382	92	8	0	1	0.8585447809	99.55591395	0.4440860453	0				46.14036583	53.85963417	0				-567.3026382	0.8585447809	-11553.5803533494	
564.7426382	92	8	0	1	0.8583260983	99.57062574	0.429374257	0				46.13368272	53.86631728	0				-564.7426382	0.8583260983	-11868.8794700669	
562.1826382	92	8	0	1	0.8581132433	99.58496108	0.4150389175	0				46.12714681	53.87285319	0				-562.1826382	0.8581132433	-12194.9803035208	
559.6226382	92	8	0	1	0.8579060982	99.59892676	0.401073243	0				46.12075641	53.87924359	0				-559.6226382	0.8579060982	-12532.3538446924	
557.0626382	92	8	0	1	0.8577045476	99.61252947	0.387470535	0				46.11450987	53.88549013	0				-557.0626382	0.8577045476	-12881.5071780035	
554.5026382	92	8	0	1	0.8575084781	99.62577582	0.3742241784	0				46.10840549	53.89159451	0				-554.5026382	0.8575084781	-13242.9625370701	
551.9426382	92	8	0	1	0.8573177781	99.63867236	0.3613276396	0				46.10244158	53.89755842	0				-551.9426382	0.8573177781	-13617.2702004627	
549.3826382	92	8	0	1	0.8571323379	99.65122554	0.3487744647	0				46.09661643	53.90338357	0				-549.3826382	0.8571323379	-14005.0169822028	
546.8226382	92	8	0	1	0.8569520497	99.66344172	0.3365582779	0				46.09092832	53.90907168	0				-546.8226382	0.8569520497	-14406.8218606755	
544.2626382	92	8	0	1	0.8567768075	99.67532722	0.3246727794	0				46.08537553	53.91462447	0				-544.2626382	0.8567768075	-14823.3337832251	
541.7026382	92	8	0	1	0.856606507	99.68688826	0.3131117445	0				46.07995631	53.92004369	0				-541.7026382	0.856606507	-15255.2276083637	
539.1426382	92	8	0	1	0.8564410454	99.69813098	0.3018690218	0				46.07466891	53.92533109	0				-539.1426382	0.8564410454	-15703.2344052639	
536.5826382	92	8	0	1	0.8562803219	99.70906147	0.2909385318	0				46.06951158	53.93048842	0				-536.5826382	0.8562803219	-16168.1129346203	
534.0226382	92	8	0	1	0.8561242369	99.71968573	0.2803142656	0				46.06448256	53.93551744	0				-534.0226382	0.8561242369	-16650.6732862501	
531.4626382	92	8	0	1	0.8559726928	99.73000972	0.2699902838	0				46.05958006	53.94041994	0				-531.4626382	0.8559726928	-17151.771430652	
