T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
724.1158494	82	17	1	1	0.7125666072	97.46507484	1.735625891	0.7992992725				43.66113616	54.84131265	1.497551188							-724.1158494	0.7125666072	-3820.34737635724	
721.5558494	82	17	1	1	0.7119051949	97.51506058	1.686288885	0.7986505336				43.66113616	54.84131265	1.497551188							-721.5558494	0.7119051949	-3923.36808224437	
718.9958494	82	17	1	1	0.7112611443	97.56382362	1.638158712	0.7980176644				43.66113616	54.84131265	1.497551188							-718.9958494	0.7112611443	-4029.1018754427	
716.4358494	82	17	1	1	0.7106339911	97.61139231	1.591207398	0.7974002971				43.66113616	54.84131265	1.497551188							-716.4358494	0.7106339911	-4134.19903885035	
715.1558494	82	17	1	1	0.710326287	97.63473749	1.568165669	0.7970968387				43.66113616	54.84131265	1.497551188							-715.1558494	0.710326287	-4189.54059042279	
714.5158494	82	17	1	1	0.7101740595	97.64630173	1.556751625	0.7969466477				43.66113616	54.84131265	1.497551188							-714.5158494	0.7101740595	-4219.12139968842	
714.1958494	82	17	1	1	0.7100983472	97.65205694	1.551071126	0.7968719322				43.66113616	54.84131265	1.497551188							-714.1958494	0.7100983472	-4254.48640260048	
714.1921541	82	17	1	1	0.7100974787	97.6521233	1.551005635	0.7968710661				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-714.1921541	0.7100974787	-4235.95837333472	
714.1658494	82	17	1	1	0.7100910576	97.65261895	1.550620261	0.7967607916				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-714.1658494	0.7100910576	-4096.69553974954	
714.1458494	82	17	1	1	0.7100861757	97.65299574	1.550327308	0.7966769515				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-714.1458494	0.7100861757	-4097.04542386267	
714.1058494	82	17	1	1	0.7100764139	97.65374919	1.54974153	0.7965092796				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-714.1058494	0.7100764139	-4098.20704665226	
714.0258494	82	17	1	1	0.7100568989	97.65525552	1.548570504	0.7961739711				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-714.0258494	0.7100568989	-4100.59227231977	
713.8658494	82	17	1	1	0.7100179026	97.65826593	1.546230572	0.7955034958				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-713.8658494	0.7100179026	-4105.3328057988	
713.5458494	82	17	1	1	0.7099400453	97.66427771	1.541559175	0.7941631129				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-713.5458494	0.7099400453	-4116.64072586344	
712.9058494	82	17	1	1	0.7097850701	97.6762652	1.532250172	0.7914846269				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-712.9058494	0.7097850701	-4138.41594026495	
711.6258494	82	17	1	1	0.7094770633	97.7000965	1.513766651	0.7861368484				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-711.6258494	0.7094770633	-4173.48857899264	
709.0658494	82	17	1	1	0.7088687729	97.74718904	1.477332307	0.7754786522				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-709.0658494	0.7088687729	-4247.80809529919	
706.5058494	82	17	1	1	0.7082715332	97.79353029	1.441598343	0.7648713626				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-706.5058494	0.7082715332	-4325.62413110608	
703.9458494	82	17	1	1	0.7076849373	97.83913058	1.406553153	0.7543162663				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-703.9458494	0.7076849373	-4404.13739938193	
701.3858494	82	17	1	1	0.7071088018	97.88399999	1.372185389	0.7438146191				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-701.3858494	0.7071088018	-4484.13184330383	
698.8258494	82	17	1	1	0.7065429481	97.9281484	1.33848395	0.7333676464				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-698.8258494	0.7065429481	-4565.65086585744	
696.2658494	82	17	1	1	0.7059872023	97.97158548	1.305437979	0.7229765443				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-696.2658494	0.7059872023	-4648.7383774288	
693.7058494	82	17	1	1	0.7054413947	98.01432068	1.273036844	0.7126424798				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-693.7058494	0.7054413947	-4733.44008426903	
691.1458494	82	17	1	1	0.70490536	98.05636327	1.241270139	0.7023665917				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-691.1458494	0.70490536	-4819.80330437764	
688.5858494	82	17	1	1	0.7043789368	98.09772234	1.210127667	0.6921499907				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-688.5858494	0.7043789368	-4907.87623035701	
686.0258494	82	17	1	1	0.7038619676	98.1384068	1.17959944	0.6819937599				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-686.0258494	0.7038619676	-4997.71013712344	
683.4658494	82	17	1	1	0.7033542988	98.17842538	1.149675664	0.6718989557				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-683.4658494	0.7033542988	-5089.35702630872	
680.9058494	82	17	1	1	0.7028557802	98.21778666	1.120346736	0.6618666075				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-680.9058494	0.7028557802	-5182.86961969892	
678.3458494	82	17	1	1	0.702366265	98.25649905	1.091603235	0.6518977188				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-678.3458494	0.702366265	-5278.30435256267	
675.7858494	82	17	1	1	0.7018856099	98.29457082	1.063435918	0.641993267				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-675.7858494	0.7018856099	-5375.71936022492	
673.2258494	82	17	1	1	0.7014136747	98.33201009	1.035835709	0.6321542043				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-673.2258494	0.7014136747	-5475.17343659333	
670.6658494	82	17	1	1	0.7009503222	98.36882485	1.008793697	0.6223814576				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-670.6658494	0.7009503222	-5576.72880749025	
668.1058494	82	17	1	1	0.7004954183	98.40502294	0.9823011294	0.6126759291				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-668.1058494	0.7004954183	-5680.449361913	
665.5458494	82	17	1	1	0.7000488316	98.4406121	0.956349404	0.6030384965				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-665.5458494	0.7000488316	-5786.40149360561	
662.9858494	82	17	1	1	0.6996104336	98.47559992	0.9309300661	0.5934700133				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-662.9858494	0.6996104336	-5894.65317365176	
660.4258494	82	17	1	1	0.6991800982	98.50999389	0.9060348026	0.5839713093				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-660.4258494	0.6991800982	-6005.27493095906	
657.8658494	82	17	1	1	0.698757702	98.54380137	0.8816554368	0.5745431906				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-657.8658494	0.698757702	-6118.34024559179	
655.3058494	82	17	1	1	0.6983431239	98.57702964	0.8577839243	0.5651864399				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-655.3058494	0.6983431239	-6233.92607166753	
652.7458494	82	17	1	1	0.6979362454	98.60968583	0.8344123481	0.555901817				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-652.7458494	0.6979362454	-6352.11181594835	
650.1858494	82	17	1	1	0.6975369501	98.64177703	0.8115329145	0.5466900587				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-650.1858494	0.6975369501	-6472.97726559333	
647.6258494	82	17	1	1	0.6971451237	98.67331017	0.7891379489	0.5375518794				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-647.6258494	0.6971451237	-6596.60801902988	
645.0658494	82	17	1	1	0.6967606542	98.70429214	0.767219892	0.528487971				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-645.0658494	0.6967606542	-6723.09324336978	
