T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
1926.424997	1	99	0.3808064171	0.008594921006	0.4969601021	99.5030399	1.35328458	98.64671542			0	0	-1926.424997	0.008594921006	-1690.95152476656	
1926.344997	1	99	0.3861103728	0.008547867502	0.4997010673	99.50029893	1.360643802	98.6393562			0	0	-1926.344997	0.008547867502	-1709.58564092736	
1926.264997	1	99	0.3913403232	0.008501325486	0.502442134	99.49755787	1.368002206	98.63199779			0	0	-1926.264997	0.008501325486	-1728.3224229217	
1926.184997	1	99	0.3964976953	0.008455286712	0.5051833019	99.4948167	1.375359795	98.62464021			0	0	-1926.184997	0.008455286712	-1747.1614632784	
1926.104997	1	99	0.4015838811	0.008409743022	0.507924571	99.49207543	1.382716568	98.61728343			0	0	-1926.104997	0.008409743022	-1766.10196959999	
1926.024997	1	99	0.4066002386	0.008364686478	0.5106659411	99.48933406	1.390072525	98.60992748			0	0	-1926.024997	0.008364686478	-1785.14484209742	
1925.944997	1	99	0.4115480928	0.008320109313	0.5134074118	99.48659259	1.397427667	98.60257233			0	0	-1925.944997	0.008320109313	-1804.29008343096	
1925.864997	1	99	0.4164287368	0.008276003922	0.5161489832	99.48385102	1.404781994	98.59521801			0	0	-1925.864997	0.008276003922	-1823.53724973084	
1925.784997	1	99	0.4212434323	0.008232362841	0.5188906549	99.48110935	1.412135507	98.58786449			0	0	-1925.784997	0.008232362841	-1842.88618828888	
1925.704997	1	99	0.4259934111	0.008189178774	0.5216324268	99.47836757	1.419488206	98.58051179			0	0	-1925.704997	0.008189178774	-1862.33839324909	
1925.624997	1	99	0.4306798757	0.008146444634	0.5243742987	99.4756257	1.42684009	98.57315991			0	0	-1925.624997	0.008146444634	-1881.89194157603	
1925.544997	1	99	0.4353039999	0.008104153339	0.5271162705	99.47288373	1.434191161	98.56580884			0	0	-1925.544997	0.008104153339	-1901.54725852613	
1925.464997	1	99	0.4398669302	0.008062298109	0.5298583419	99.47014166	1.441541419	98.55845858			0	0	-1925.464997	0.008062298109	-1921.30559007247	
1925.384997	1	99	0.4443697861	0.008020872207	0.5326005128	99.46739949	1.448890864	98.55110914			0	0	-1925.384997	0.008020872207	-1941.16553855037	
1925.304997	1	99	0.4488136608	0.007979869066	0.5353427829	99.46465722	1.456239497	98.5437605			0	0	-1925.304997	0.007979869066	-1961.12756937563	
1925.224997	1	99	0.4531996225	0.007939282241	0.5380851522	99.46191485	1.463587317	98.53641268			0	0	-1925.224997	0.007939282241	-1981.19137779314	
1925.144997	1	99	0.4575287146	0.007899105416	0.5408276204	99.45917238	1.470934325	98.52906568			0	0	-1925.144997	0.007899105416	-2001.35799363339	
1925.064997	1	99	0.4618019564	0.007859332444	0.5435701873	99.45642981	1.478280521	98.52171948			0	0	-1925.064997	0.007859332444	-2021.62732557652	
1924.984997	1	99	0.4660203443	0.007819957256	0.5463128528	99.45368715	1.485625907	98.51437409			0	0	-1924.984997	0.007819957256	-2041.99785655324	
1924.904997	1	99	0.4701848517	0.007780973889	0.5490556167	99.45094438	1.492970481	98.50702952			0	0	-1924.904997	0.007780973889	-2062.47057126024	
1924.824997	1	99	0.4742964302	0.00774237655	0.5517984788	99.44820152	1.500314244	98.49968576			0	0	-1924.824997	0.00774237655	-2083.04535394082	
1924.744997	1	99	0.4783560099	0.007704159506	0.5545414389	99.44545856	1.507657198	98.4923428			0	0	-1924.744997	0.007704159506	-2103.7219634398	
1924.664997	1	99	0.4823645	0.00766631718	0.5572844968	99.4427155	1.514999341	98.48500066			0	0	-1924.664997	0.00766631718	-2124.5013103684	
1924.584997	1	99	0.4863227897	0.007628844094	0.5600276523	99.43997235	1.522340674	98.47765933			0	0	-1924.584997	0.007628844094	-2145.38354155507	
1924.504997	1	99	0.4902317482	0.00759173489	0.5627709054	99.43722909	1.529681198	98.4703188			0	0	-1924.504997	0.00759173489	-2166.36684929997	
1924.424997	1	99	0.4940922257	0.007554984239	0.5655142557	99.43448574	1.537020913	98.46297909			0	0	-1924.424997	0.007554984239	-2187.45207036204	
1924.344997	1	99	0.4979050537	0.007518587015	0.5682577031	99.4317423	1.544359819	98.45564018			0	0	-1924.344997	0.007518587015	-2208.6398051313	
1924.264997	1	99	0.5016710454	0.007482538113	0.5710012475	99.42899875	1.551697917	98.44830208			0	0	-1924.264997	0.007482538113	-2229.92954795983	
1924.184997	1	99	0.5053909966	0.007446832583	0.5737448886	99.42625511	1.559035206	98.44096479			0	0	-1924.184997	0.007446832583	-2251.32225428193	
1924.104997	1	99	0.5090656855	0.007411465543	0.5764886263	99.42351137	1.566371688	98.43362831			0	0	-1924.104997	0.007411465543	-2272.81601520613	
1924.024997	1	99	0.5126958738	0.007376432169	0.5792324603	99.42076754	1.573707362	98.42629264			0	0	-1924.024997	0.007376432169	-2294.4125847571	
1923.944997	1	99	0.5162823068	0.007341727814	0.5819763905	99.41802361	1.581042229	98.41895777			0	0	-1923.944997	0.007341727814	-2316.11121470126	
1923.864997	1	99	0.5198257139	0.007307347812	0.5847204168	99.41527958	1.58837629	98.41162371			0	0	-1923.864997	0.007307347812	-2337.91069213493	
1923.784997	1	99	0.523326809	0.007273287651	0.5874645389	99.41253546	1.595709543	98.40429046			0	0	-1923.784997	0.007273287651	-2359.81402331335	
1923.704997	1	99	0.5267862908	0.007239542924	0.5902087567	99.40979124	1.603041991	98.39695801			0	0	-1923.704997	0.007239542924	-2381.81933816225	
1923.624997	1	99	0.5302048435	0.007206109231	0.5929530699	99.40704693	1.610373632	98.38962637			0	0	-1923.624997	0.007206109231	-2403.92610570362	
1923.544997	1	99	0.5335831369	0.00717298231	0.5956974784	99.40430252	1.617704468	98.38229553			0	0	-1923.544997	0.00717298231	-2426.13461287113	
