T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
1786.696763	11	1	88	0.07481303205	0.0007672891262	4.678790936	0.3671445322	94.95406453	11.51081376	1.05106845	87.43811779	0	0	0	-1786.696763	0.0007672891262	-189666.4140527	
1786.616763	11	1	88	0.0755355551	0.000766867548	4.681109086	0.3673591364	94.95153178	11.51605525	1.051593167	87.43235158	0	0	0	-1786.616763	0.000766867548	-189860.712844949	
1786.536763	11	1	88	0.07625712319	0.0007664464027	4.683427085	0.3675737589	94.94899916	11.52129611	1.052117833	87.42658605	0	0	0	-1786.536763	0.0007664464027	-190055.430443954	
1786.456763	11	1	88	0.07697773806	0.0007660256879	4.685744933	0.3677883997	94.94646667	11.52653634	1.052642448	87.42082122	0	0	0	-1786.456763	0.0007660256879	-190249.416666132	
1786.376763	11	1	88	0.07769740148	0.000765605401	4.688062628	0.3680030587	94.94393431	11.53177592	1.053167013	87.41505707	0	0	0	-1786.376763	0.000765605401	-190444.324133525	
1786.296763	11	1	88	0.07841611517	0.0007651855469	4.690380172	0.368217736	94.94140209	11.53701486	1.053691528	87.40929361	0	0	0	-1786.296763	0.0007651855469	-190638.716382238	
1786.216763	11	1	88	0.07913388089	0.0007647661167	4.692697564	0.3684324316	94.93887	11.54225317	1.054215992	87.40353084	0	0	0	-1786.216763	0.0007647661167	-190833.514151391	
1786.136763	11	1	88	0.07985070037	0.0007643471193	4.695014804	0.3686471454	94.93633805	11.54749084	1.054740405	87.39776875	0	0	0	-1786.136763	0.0007643471193	-191028.953517693	
1786.056763	11	1	88	0.08056657535	0.0007639285469	4.697331892	0.3688618775	94.93380623	11.55272787	1.055264768	87.39200736	0	0	0	-1786.056763	0.0007639285469	-191223.403941993	
1785.976763	11	1	88	0.08128150755	0.0007635104012	4.699648828	0.3690766278	94.93127454	11.55796427	1.05578908	87.38624665	0	0	0	-1785.976763	0.0007635104012	-191418.501470778	
1785.896763	11	1	88	0.0819954987	0.0007630926816	4.701965612	0.3692913964	94.92874299	11.56320003	1.056313341	87.38048663	0	0	0	-1785.896763	0.0007630926816	-191613.331238472	
1785.816763	11	1	88	0.08270855052	0.0007626753858	4.704282244	0.3695061833	94.92621157	11.56843515	1.056837551	87.3747273	0	0	0	-1785.816763	0.0007626753858	-191808.60624971	
1785.736763	11	1	88	0.08342066472	0.0007622585163	4.706598724	0.3697209884	94.92368029	11.57366963	1.057361711	87.36896866	0	0	0	-1785.736763	0.0007622585163	-192004.900712329	
1785.656763	11	1	88	0.08413184302	0.0007618420733	4.708915052	0.3699358118	94.92114914	11.57890347	1.05788582	87.36321071	0	0	0	-1785.656763	0.0007618420733	-192199.70009537	
1785.576763	11	1	88	0.08484208714	0.0007614260484	4.711231227	0.3701506534	94.91861812	11.58413668	1.058409879	87.35745344	0	0	0	-1785.576763	0.0007614260484	-192394.972582545	
1785.496763	11	1	88	0.08555139876	0.0007610104503	4.713547251	0.3703655133	94.91608724	11.58936925	1.058933886	87.35169686	0	0	0	-1785.496763	0.0007610104503	-192591.238017217	
1785.416763	11	1	88	0.0862597796	0.0007605952729	4.715863122	0.3705803915	94.91355649	11.59460119	1.059457843	87.34594097	0	0	0	-1785.416763	0.0007605952729	-192786.047941574	
1785.336763	11	1	88	0.08696723136	0.0007601805143	4.71817884	0.3707952879	94.91102587	11.59983249	1.059981749	87.34018576	0	0	0	-1785.336763	0.0007601805143	-192982.14046241	
1785.256763	11	1	88	0.08767375571	0.0007597661802	4.720494406	0.3710102025	94.90849539	11.60506315	1.060505604	87.33443125	0	0	0	-1785.256763	0.0007597661802	-193178.697005471	
1785.176763	11	1	88	0.08837935436	0.0007593522652	4.72280982	0.3712251354	94.90596504	11.61029318	1.061029408	87.32867742	0	0	0	-1785.176763	0.0007593522652	-193374.394874465	
1785.096763	11	1	88	0.08908402899	0.0007589387693	4.725125081	0.3714400866	94.90343483	11.61552257	1.061553162	87.32292427	0	0	0	-1785.096763	0.0007589387693	-193570.466179298	
1785.016763	11	1	88	0.08978778128	0.0007585256924	4.72744019	0.371655056	94.90090475	11.62075132	1.062076864	87.31717182	0	0	0	-1785.016763	0.0007585256924	-193766.676945969	
1784.936763	11	1	88	0.0904906129	0.0007581130335	4.729755146	0.3718700437	94.89837481	11.62597944	1.062600516	87.31142005	0	0	0	-1784.936763	0.0007581130335	-193962.721375427	
1784.856763	11	1	88	0.09119252553	0.0007577007912	4.73206995	0.3720850496	94.895845	11.63120692	1.063124117	87.30566897	0	0	0	-1784.856763	0.0007577007912	-194159.3767205	
1784.776763	11	1	88	0.09189352085	0.0007572889678	4.7343846	0.3723000738	94.89331533	11.63643376	1.063647666	87.29991857	0	0	0	-1784.776763	0.0007572889678	-194355.506436889	
1784.696763	11	1	88	0.0925936005	0.0007568775571	4.736699098	0.3725151162	94.89078579	11.64165997	1.064171165	87.29416886	0	0	0	-1784.696763	0.0007568775571	-194552.417998963	
1784.616763	11	1	88	0.09329276617	0.0007564665669	4.739013444	0.3727301769	94.88825638	11.64688554	1.064694613	87.28841984	0	0	0	-1784.616763	0.0007564665669	-194749.650218286	
1784.536763	11	1	88	0.0939910195	0.0007560559891	4.741327636	0.3729452558	94.88572711	11.65211048	1.06521801	87.28267151	0	0	0	-1784.536763	0.0007560559891	-194945.196082134	
1784.456763	11	1	88	0.09468836215	0.000755645823	4.743641676	0.3731603529	94.88319797	11.65733479	1.065741355	87.27692386	0	0	0	-1784.456763	0.000755645823	-195142.685853053	
1784.376763	11	1	88	0.09538479576	0.0007552360758	4.745955562	0.3733754683	94.88066897	11.66255845	1.06626465	87.2711769	0	0	0	-1784.376763	0.0007552360758	-195340.186862305	
1784.296763	11	1	88	0.096080322	0.0007548267387	4.748269296	0.373590602	94.8781401	11.66778149	1.066787894	87.26543062	0	0	0	-1784.296763	0.0007548267387	-195536.947182839	
1784.216763	11	1	88	0.09677494249	0.0007544178157	4.750582877	0.3738057539	94.87561137	11.67300388	1.067311087	87.25968503	0	0	0	-1784.216763	0.0007544178157	-195733.500606966	
1784.136763	11	1	88	0.09746865887	0.0007540093003	4.752896304	0.374020924	94.87308277	11.67822564	1.067834228	87.25394013	0	0	0	-1784.136763	0.0007540093003	-195930.62414166	
1784.056763	11	1	88	0.09816147278	0.0007536011997	4.755209579	0.3742361124	94.87055431	11.68344677	1.068357318	87.24819591	0	0	0	-1784.056763	0.0007536011997	-196128.860843161	
1783.976763	11	1	88	0.09885338586	0.0007531935097	4.7575227	0.374451319	94.86802598	11.68866726	1.068880358	87.24245238	0	0	0	-1783.976763	0.0007531935097	-196326.296239585	
1783.896763	11	1	88	0.09954439973	0.0007527862295	4.759835668	0.3746665439	94.86549779	11.69388712	1.069403346	87.23670953	0	0	0	-1783.896763	0.0007527862295	-196523.815882076	
1783.816763	11	1	88	0.100234516	0.0007523793586	4.762148483	0.3748817869	94.86296973	11.69910635	1.069926283	87.23096737	0	0	0	-1783.816763	0.0007523793586	-196721.418787126	
1783.736763	11	1	88	0.1009237363	0.0007519728962	4.764461144	0.3750970483	94.86044181	11.70432494	1.070449169	87.2252259	0	0	0	-1783.736763	0.0007519728962	-196918.74028558	
1783.656763	11	1	88	0.1016120623	0.0007515668403	4.766773652	0.3753123279	94.85791402	11.70954289	1.070972003	87.21948511	0	0	0	-1783.656763	0.0007515668403	-197115.875985049	
1783.576763	11	1	88	0.1022994955	0.0007511611905	4.769086007	0.3755276257	94.85538637	11.71476021	1.071494787	87.213745	0	0	0	-1783.576763	0.0007511611905	-197315.040787735	
1783.496763	11	1	88	0.1029860376	0.0007507559539	4.771398209	0.3757429417	94.85285885	11.7199769	1.072017519	87.20800558	0	0	0	-1783.496763	0.0007507559539	-197513.23334087	
1783.416763	11	1	88	0.1036716902	0.0007503511178	4.773710256	0.375958276	94.85033147	11.72519295	1.0725402	87.20226685	0	0	0	-1783.416763	0.0007503511178	-197710.686315197	
1783.336763	11	1	88	0.1043564548	0.0007499466902	4.776022151	0.3761736285	94.84780422	11.73040837	1.073062829	87.1965288	0	0	0	-1783.336763	0.0007499466902	-197909.188912003	
1783.256763	11	1	88	0.1050403331	0.0007495426658	4.778333891	0.3763889993	94.84527711	11.73562315	1.073585407	87.19079144	0	0	0	-1783.256763	0.0007495426658	-198107.112585185	
1783.176763	11	1	88	0.1057233267	0.0007491390459	4.780645478	0.3766043883	94.84275013	11.7408373	1.074107934	87.18505476	0	0	0	-1783.176763	0.0007491390459	-198306.022313121	
1783.096763	11	1	88	0.1064054371	0.0007487358316	4.782956912	0.3768197955	94.84022329	11.74605082	1.07463041	87.17931877	0	0	0	-1783.096763	0.0007487358316	-198504.096949674	
1783.016763	11	1	88	0.107086666	0.0007483330168	4.785268192	0.377035221	94.83769659	11.7512637	1.075152834	87.17358346	0	0	0	-1783.016763	0.0007483330168	-198702.697316166	
1782.936763	11	1	88	0.1077670149	0.0007479306081	4.787579318	0.3772506647	94.83517002	11.75647595	1.075675207	87.16784884	0	0	0	-1782.936763	0.0007479306081	-198902.184453007	
1782.856763	11	1	88	0.1084464855	0.0007475286009	4.78989029	0.3774661266	94.83264358	11.76168757	1.076197529	87.1621149	0	0	0	-1782.856763	0.0007475286009	-199100.264861279	
1782.776763	11	1	88	0.1091250791	0.0007471269925	4.792201108	0.3776816067	94.83011729	11.76689856	1.076719799	87.15638164	0	0	0	-1782.776763	0.0007471269925	-199299.091104827	
1782.696763	11	1	88	0.1098027976	0.000746725787	4.794511772	0.3778971051	94.82759112	11.77210891	1.077242018	87.15064907	0	0	0	-1782.696763	0.000746725787	-199498.560019835	
1782.616763	11	1	88	0.1104796424	0.0007463249813	4.796822283	0.3781126218	94.8250651	11.77731863	1.077764185	87.14491719	0	0	0	-1782.616763	0.0007463249813	-199697.232936432	
1782.536763	11	1	88	0.111155615	0.0007459245737	4.799132639	0.3783281566	94.8225392	11.78252771	1.078286301	87.13918599	0	0	0	-1782.536763	0.0007459245737	-199896.303640847	
1782.456763	11	1	88	0.1118307171	0.0007455245659	4.801442841	0.3785437097	94.82001345	11.78773616	1.078808365	87.13345547	0	0	0	-1782.456763	0.0007455245659	-200096.095898092	
1782.376763	11	1	88	0.1125049502	0.0007451249575	4.80375289	0.378759281	94.81748783	11.79294398	1.079330378	87.12772564	0	0	0	-1782.376763	0.0007451249575	-200295.032139078	
1782.296763	11	1	88	0.1131783159	0.0007447257439	4.806062784	0.3789748705	94.81496235	11.79815117	1.079852339	87.12199649	0	0	0	-1782.296763	0.0007447257439	-200494.721375373	
1782.216763	11	1	88	0.1138508157	0.0007443269311	4.808372524	0.3791904783	94.812437	11.80335773	1.080374249	87.11626802	0	0	0	-1782.216763	0.0007443269311	-200694.450023619	
1782.136763	11	1	88	0.1145224511	0.0007439285117	4.81068211	0.3794061043	94.80991179	11.80856365	1.080896107	87.11054024	0	0	0	-1782.136763	0.0007439285117	-200893.952570134	
1782.056763	11	1	88	0.1151932237	0.0007435304906	4.812991541	0.3796217485	94.80738671	11.81376894	1.081417914	87.10481314	0	0	0	-1782.056763	0.0007435304906	-201093.59398212	
1781.976763	11	1	88	0.1158631351	0.0007431328619	4.815300818	0.3798374109	94.80486177	11.8189736	1.081939669	87.09908673	0	0	0	-1781.976763	0.0007431328619	-201293.004146764	
1781.896763	11	1	88	0.1165321867	0.000742735629	4.817609941	0.3800530916	94.80233697	11.82417763	1.082461373	87.093361	0	0	0	-1781.896763	0.000742735629	-201493.467813872	
1781.816763	11	1	88	0.1172003802	0.0007423387911	4.819918909	0.3802687905	94.7998123	11.82938102	1.082983025	87.08763595	0	0	0	-1781.816763	0.0007423387911	-201693.975301269	
1781.736763	11	1	88	0.117867717	0.0007419423476	4.822227723	0.3804845076	94.79728777	11.83458379	1.083504625	87.08191159	0	0	0	-1781.736763	0.0007419423476	-201893.657585081	
1781.656763	11	1	88	0.1185341986	0.0007415462943	4.824536382	0.3807002429	94.79476337	11.83978592	1.084026173	87.07618791	0	0	0	-1781.656763	0.0007415462943	-202093.739887603	
1781.576763	11	1	88	0.1191998267	0.0007411506354	4.826844887	0.3809159965	94.79223912	11.84498742	1.08454767	87.07046491	0	0	0	-1781.576763	0.0007411506354	-202294.573684038	
1781.496763	11	1	88	0.1198646026	0.0007407553681	4.829153237	0.3811317683	94.78971499	11.85018829	1.085069116	87.0647426	0	0	0	-1781.496763	0.0007407553681	-202494.217831985	
1781.416763	11	1	88	0.120528528	0.000740360489	4.831461433	0.3813475583	94.78719101	11.85538852	1.085590509	87.05902097	0	0	0	-1781.416763	0.000740360489	-202694.825916751	
1781.336763	11	1	88	0.1211916042	0.0007399660037	4.833769474	0.3815633665	94.78466716	11.86058813	1.086111851	87.05330002	0	0	0	-1781.336763	0.0007399660037	-202895.980844622	
1781.256763	11	1	88	0.121853833	0.0007395719072	4.83607736	0.3817791929	94.78214345	11.86578711	1.086633141	87.04757975	0	0	0	-1781.256763	0.0007395719072	-203096.868916486	
1781.176763	11	1	88	0.1225152157	0.0007391782019	4.838385091	0.3819950376	94.77961987	11.87098545	1.087154379	87.04186017	0	0	0	-1781.176763	0.0007391782019	-203297.117447371	
1781.096763	11	1	88	0.1231757538	0.0007387848814	4.840692668	0.3822109005	94.77709643	11.87618316	1.087675566	87.03614127	0	0	0	-1781.096763	0.0007387848814	-203498.208655407	
1781.016763	11	1	88	0.1238354488	0.0007383919538	4.84300009	0.3824267816	94.77457313	11.88138025	1.0881967	87.03042305	0	0	0	-1781.016763	0.0007383919538	-203699.351971136	
1780.936763	11	1	88	0.1244943023	0.0007379994097	4.845307356	0.3826426809	94.77204996	11.8865767	1.088717783	87.02470552	0	0	0	-1780.936763	0.0007379994097	-203899.939621293	
1780.856763	11	1	88	0.1251523158	0.0007376072548	4.847614468	0.3828585985	94.76952693	11.89177252	1.089238814	87.01898867	0	0	0	-1780.856763	0.0007376072548	-204101.569036066	
1780.776763	11	1	88	0.1258094906	0.0007372154859	4.849921425	0.3830745342	94.76700404	11.89696771	1.089759793	87.0132725	0	0	0	-1780.776763	0.0007372154859	-204302.686051833	
1780.696763	11	1	88	0.1264658284	0.0007368241027	4.852228227	0.3832904882	94.76448129	11.90216227	1.090280721	87.00755701	0	0	0	-1780.696763	0.0007368241027	-204504.592976885	
1780.616763	11	1	88	0.1271213305	0.000736433107	4.854534873	0.3835064604	94.76195867	11.9073562	1.090801596	87.0018422	0	0	0	-1780.616763	0.000736433107	-204705.480457714	
1780.536763	11	1	88	0.1277759985	0.0007360424916	4.856841365	0.3837224508	94.75943618	11.9125495	1.091322419	86.99612808	0	0	0	-1780.536763	0.0007360424916	-204906.823007927	
1780.456763	11	1	88	0.1284298339	0.0007356522639	4.859147701	0.3839384595	94.75691384	11.91774217	1.091843191	86.99041464	0	0	0	-1780.456763	0.0007356522639	-205109.344714062	
1780.376763	11	1	88	0.129082838	0.0007352624195	4.861453882	0.3841544863	94.75439163	11.92293421	1.092363911	86.98470188	0	0	0	-1780.376763	0.0007352624195	-205310.872654545	
1780.296763	11	1	88	0.1297350125	0.0007348729575	4.863759908	0.3843705314	94.75186956	11.92812563	1.092884578	86.9789898	0	0	0	-1780.296763	0.0007348729575	-205512.242508626	
1780.216763	11	1	88	0.1303863586	0.0007344838767	4.866065778	0.3845865947	94.74934763	11.93331641	1.093405194	86.9732784	0	0	0	-1780.216763	0.0007344838767	-205714.274014973	
1780.136763	11	1	88	0.131036878	0.0007340951793	4.868371494	0.3848026762	94.74682583	11.93850656	1.093925758	86.96756768	0	0	0	-1780.136763	0.0007340951793	-205916.700838936	
1780.056763	11	1	88	0.131686572	0.0007337068631	4.870677053	0.3850187759	94.74430417	11.94369608	1.094446269	86.96185765	0	0	0	-1780.056763	0.0007337068631	-206119.049838918	
1779.976763	11	1	88	0.1323354422	0.0007333189285	4.872982457	0.3852348938	94.74178265	11.94888497	1.094966729	86.9561483	0	0	0	-1779.976763	0.0007333189285	-206321.076746067	
1779.896763	11	1	88	0.1329834899	0.0007329313724	4.875287706	0.3854510299	94.73926126	11.95407324	1.095487136	86.95043963	0	0	0	-1779.896763	0.0007329313724	-206523.15608524	
1779.816763	11	1	88	0.1336307166	0.0007325441966	4.877592799	0.3856671843	94.73674002	11.95926087	1.096007492	86.94473164	0	0	0	-1779.816763	0.0007325441966	-206725.710065005	
1779.736763	11	1	88	0.1342771238	0.0007321573996	4.879897737	0.3858833569	94.73421891	11.96444788	1.096527795	86.93902433	0	0	0	-1779.736763	0.0007321573996	-206927.992968002	
1779.656763	11	1	88	0.1349227129	0.0007317709804	4.882202519	0.3860995476	94.73169793	11.96963425	1.097048047	86.9333177	0	0	0	-1779.656763	0.0007317709804	-207130.646312278	
1779.576763	11	1	88	0.1355674853	0.0007313849399	4.884507145	0.3863157566	94.7291771	11.97482	1.097568246	86.92761175	0	0	0	-1779.576763	0.0007313849399	-207334.153669637	
1779.496763	11	1	88	0.1362114425	0.0007309992789	4.886811616	0.3865319838	94.7266564	11.98000512	1.098088393	86.92190649	0	0	0	-1779.496763	0.0007309992789	-207536.819736747	
1779.416763	11	1	88	0.1368545859	0.000730613992	4.88911593	0.3867482292	94.72413584	11.98518961	1.098608488	86.9162019	0	0	0	-1779.416763	0.000730613992	-207739.104359347	
1779.336763	11	1	88	0.1374969169	0.0007302290817	4.891420089	0.3869644929	94.72161542	11.99037347	1.099128531	86.910498	0	0	0	-1779.336763	0.0007302290817	-207942.160149348	
1779.256763	11	1	88	0.138138437	0.0007298445469	4.893724092	0.3871807747	94.71909513	11.9955567	1.099648521	86.90479478	0	0	0	-1779.256763	0.0007298445469	-208145.695842159	
1779.176763	11	1	88	0.1387791476	0.000729460389	4.896027939	0.3873970748	94.71657499	12.00073931	1.10016846	86.89909223	0	0	0	-1779.176763	0.000729460389	-208348.59590442	
1779.096763	11	1	88	0.1394190501	0.0007290766028	4.898331631	0.387613393	94.71405498	12.00592129	1.100688346	86.89339037	0	0	0	-1779.096763	0.0007290766028	-208551.979149071	
1779.016763	11	1	88	0.1400581459	0.0007286931938	4.900635166	0.3878297295	94.7115351	12.01110263	1.10120818	86.88768919	0	0	0	-1779.016763	0.0007286931938	-208756.136063623	
1778.936763	11	1	88	0.1406964364	0.0007283101579	4.902938545	0.3880460842	94.70901537	12.01628335	1.101727961	86.88198868	0	0	0	-1778.936763	0.0007283101579	-208958.674051814	
1778.856763	11	1	88	0.141333923	0.0007279274918	4.905241768	0.3882624571	94.70649577	12.02146345	1.10224769	86.87628886	0	0	0	-1778.856763	0.0007279274918	-209161.965086138	
1778.776763	11	1	88	0.1419706072	0.0007275452001	4.907544835	0.3884788482	94.70397632	12.02664291	1.102767367	86.87058972	0	0	0	-1778.776763	0.0007275452001	-209366.360844977	
1778.696763	11	1	88	0.1426064904	0.0007271632808	4.909847746	0.3886952575	94.701457	12.03182175	1.103286992	86.86489126	0	0	0	-1778.696763	0.0007271632808	-209570.19599343	
1778.616763	11	1	88	0.1432415739	0.0007267817324	4.9121505	0.388911685	94.69893781	12.03699996	1.103806565	86.85919348	0	0	0	-1778.616763	0.0007267817324	-209773.878898645	
1778.536763	11	1	88	0.1438758592	0.0007264005544	4.914453099	0.3891281308	94.69641877	12.04217754	1.104326085	86.85349637	0	0	0	-1778.536763	0.0007264005544	-209977.434054186	
1778.456763	11	1	88	0.1445093475	0.0007260197454	4.916755541	0.3893445947	94.69389986	12.0473545	1.104845552	86.84779995	0	0	0	-1778.456763	0.0007260197454	-210181.856424426	
1778.376763	11	1	88	0.1451420405	0.0007256393085	4.919057826	0.3895610768	94.6913811	12.05253083	1.105364968	86.84210421	0	0	0	-1778.376763	0.0007256393085	-210386.479847299	
1778.296763	11	1	88	0.1457739393	0.0007252592399	4.921359955	0.3897775772	94.68886247	12.05770653	1.10588433	86.83640914	0	0	0	-1778.296763	0.0007252592399	-210590.728569126	
1778.216763	11	1	88	0.1464050454	0.0007248795406	4.923661928	0.3899940958	94.68634398	12.0628816	1.106403641	86.83071476	0	0	0	-1778.216763	0.0007248795406	-210794.454945122	
1778.136763	11	1	88	0.1470353602	0.0007245002063	4.925963745	0.3902106325	94.68382562	12.06805605	1.106922899	86.82502105	0	0	0	-1778.136763	0.0007245002063	-210998.915059429	
1778.056763	11	1	88	0.1476648851	0.0007241212425	4.928265404	0.3904271875	94.68130741	12.07322987	1.107442104	86.81932803	0	0	0	-1778.056763	0.0007241212425	-211203.794175927	
1777.976763	11	1	88	0.1482936214	0.0007237426438	4.930566908	0.3906437607	94.67878933	12.07840306	1.107961258	86.81363568	0	0	0	-1777.976763	0.0007237426438	-211407.761984123	
1777.896763	11	1	88	0.1489215706	0.0007233644109	4.932868254	0.3908603521	94.67627139	12.08357563	1.108480358	86.80794401	0	0	0	-1777.896763	0.0007233644109	-211613.553514884	
1777.816763	11	1	88	0.1495487339	0.0007229865482	4.935169444	0.3910769617	94.67375359	12.08874757	1.108999406	86.80225303	0	0	0	-1777.816763	0.0007229865482	-211818.476957463	
1777.736763	11	1	88	0.1501751127	0.0007226090468	4.937470477	0.3912935895	94.67123593	12.09391888	1.109518402	86.79656272	0	0	0	-1777.736763	0.0007226090468	-212022.259065008	
1777.656763	11	1	88	0.1508007085	0.0007222319101	4.939771354	0.3915102356	94.66871841	12.09908957	1.110037345	86.79087309	0	0	0	-1777.656763	0.0007222319101	-212227.981222766	
1777.576763	11	1	88	0.1514255225	0.0007218551402	4.942072073	0.3917268998	94.66620103	12.10425963	1.110556235	86.78518413	0	0	0	-1777.576763	0.0007218551402	-212433.196385843	
1777.496763	11	1	88	0.1520495561	0.0007214787318	4.944372636	0.3919435822	94.66368378	12.10942907	1.111075073	86.77949586	0	0	0	-1777.496763	0.0007214787318	-212637.285636471	
1777.416763	11	1	88	0.1526728108	0.0007211026848	4.946673042	0.3921602829	94.66116668	12.11459787	1.111593859	86.77380827	0	0	0	-1777.416763	0.0007211026848	-212843.98029086	
1777.336763	11	1	88	0.1532952877	0.0007207270071	4.948973291	0.3923770017	94.65864971	12.11976606	1.112112591	86.76812135	0	0	0	-1777.336763	0.0007207270071	-213049.789408416	
1777.256763	11	1	88	0.1539169884	0.0007203516863	4.951273383	0.3925937388	94.65613288	12.12493362	1.112631271	86.76243511	0	0	0	-1777.256763	0.0007203516863	-213253.846158677	
1777.176763	11	1	88	0.154537914	0.0007199767272	4.953573318	0.392810494	94.65361619	12.13010055	1.113149899	86.75674955	0	0	0	-1777.176763	0.0007199767272	-213460.057962899	
1777.096763	11	1	88	0.155158066	0.0007196021312	4.955873096	0.3930272675	94.65109964	12.13526685	1.113668474	86.75106467	0	0	0	-1777.096763	0.0007196021312	-213665.781178642	
1777.016763	11	1	88	0.1557774457	0.0007192278938	4.958172717	0.3932440591	94.64858322	12.14043254	1.114186996	86.74538047	0	0	0	-1777.016763	0.0007192278938	-213871.533903768	
1776.936763	11	1	88	0.1563960545	0.0007188540182	4.960472181	0.393460869	94.64606695	12.14559759	1.114705465	86.73969694	0	0	0	-1776.936763	0.0007188540182	-214077.077087138	
1776.856763	11	1	88	0.1570138936	0.0007184804991	4.962771487	0.3936776971	94.64355082	12.15076202	1.115223882	86.7340141	0	0	0	-1776.856763	0.0007184804991	-214283.28036189	
1776.776763	11	1	88	0.1576309644	0.0007181073427	4.965070637	0.3938945434	94.64103482	12.15592583	1.115742246	86.72833193	0	0	0	-1776.776763	0.0007181073427	-214490.479377256	
1776.696763	11	1	88	0.1582472683	0.0007177345449	4.967369629	0.3941114079	94.63851896	12.16108901	1.116260557	86.72265043	0	0	0	-1776.696763	0.0007177345449	-214695.197598897	
1776.616763	11	1	88	0.1588628065	0.0007173620998	4.969668464	0.3943282906	94.63600325	12.16625156	1.116778816	86.71696962	0	0	0	-1776.616763	0.0007173620998	-214901.643797686	
1776.536763	11	1	88	0.1594775804	0.0007169900179	4.971967141	0.3945451915	94.63348767	12.17141349	1.117297021	86.71128948	0	0	0	-1776.536763	0.0007169900179	-215108.736501252	
1776.456763	11	1	88	0.1600915912	0.0007166182896	4.974265661	0.3947621106	94.63097223	12.1765748	1.117815174	86.70561003	0	0	0	-1776.456763	0.0007166182896	-215314.845921989	
1776.376763	11	1	88	0.1607048404	0.0007162469197	4.976564023	0.3949790479	94.62845693	12.18173548	1.118333274	86.69993124	0	0	0	-1776.376763	0.0007162469197	-215521.316267737	
1776.296763	11	1	88	0.1613173292	0.0007158759033	4.978862228	0.3951960034	94.62594177	12.18689554	1.118851322	86.69425314	0	0	0	-1776.296763	0.0007158759033	-215727.518159223	
1776.216763	11	1	88	0.1619290589	0.000715505243	4.981160276	0.3954129772	94.62342675	12.19205497	1.119369316	86.68857571	0	0	0	-1776.216763	0.000715505243	-215934.579268082	
1776.136763	11	1	88	0.1625400309	0.0007151349378	4.983458166	0.3956299691	94.62091187	12.19721378	1.119887257	86.68289896	0	0	0	-1776.136763	0.0007151349378	-216142.01011095	
1776.056763	11	1	88	0.1631502464	0.0007147649886	4.985755898	0.3958469792	94.61839712	12.20237196	1.120405146	86.67722289	0	0	0	-1776.056763	0.0007147649886	-216348.900918756	
1775.976763	11	1	88	0.1637597067	0.0007143953913	4.988053473	0.3960640076	94.61588252	12.20752952	1.120922982	86.6715475	0	0	0	-1775.976763	0.0007143953913	-216555.106220339	
1775.896763	11	1	88	0.1643684132	0.0007140261463	4.99035089	0.3962810541	94.61336806	12.21268646	1.121440765	86.66587278	0	0	0	-1775.896763	0.0007140261463	-216762.969693246	
1775.816763	11	1	88	0.1649763671	0.0007136572575	4.992648149	0.3964981189	94.61085373	12.21784277	1.121958495	86.66019873	0	0	0	-1775.816763	0.0007136572575	-216969.754262704	
1775.736763	11	1	88	0.1655835698	0.000713288716	4.99494525	0.3967152018	94.60833955	12.22299846	1.122476172	86.65452537	0	0	0	-1775.736763	0.000713288716	-217176.884680603	
1775.656763	11	1	88	0.1661900224	0.0007129205305	4.997242194	0.396932303	94.6058255	12.22815352	1.122993796	86.64885268	0	0	0	-1775.656763	0.0007129205305	-217384.963367521	
1775.576763	11	1	88	0.1667957264	0.0007125526942	4.999538979	0.3971494223	94.6033116	12.23330796	1.123511367	86.64318067	0	0	0	-1775.576763	0.0007125526942	-217592.322222105	
1775.496763	11	1	88	0.167400683	0.0007121852101	5.001835607	0.3973665599	94.60079783	12.23846178	1.124028885	86.63750933	0	0	0	-1775.496763	0.0007121852101	-217799.954834343	
1775.416763	11	1	88	0.1680048934	0.0007118180748	5.004132077	0.3975837157	94.59828421	12.24361498	1.12454635	86.63183867	0	0	0	-1775.416763	0.0007118180748	-218007.541514535	
1775.336763	11	1	88	0.1686083589	0.0007114512902	5.006428389	0.3978008897	94.59577072	12.24876755	1.125063762	86.62616869	0	0	0	-1775.336763	0.0007114512902	-218214.746863743	
1775.256763	11	1	88	0.1692110809	0.0007110848518	5.008724542	0.3980180819	94.59325738	12.2539195	1.12558112	86.62049938	0	0	0	-1775.256763	0.0007110848518	-218423.337448911	
1775.176763	11	1	88	0.1698130606	0.0007107187674	5.011020538	0.3982352923	94.59074417	12.25907082	1.126098426	86.61483075	0	0	0	-1775.176763	0.0007107187674	-218631.480212298	
1775.096763	11	1	88	0.1704142992	0.0007103530264	5.013316376	0.3984525209	94.5882311	12.26422152	1.126615679	86.6091628	0	0	0	-1775.096763	0.0007103530264	-218839.162445345	
1775.016763	11	1	88	0.1710147981	0.0007099876365	5.015612055	0.3986697677	94.58571818	12.2693716	1.127132879	86.60349552	0	0	0	-1775.016763	0.0007099876365	-219047.651475246	
