T	w(AL)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(AL@LIQUID)	dwdT_L(AL@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	mole/mole	kg/kg	%	%	SI				
538.4308328	100	1	1	100			-538.4308328	1	NaN	
538.2708328	100	1	1	100			-538.2708328	1	NaN	
538.1108328	100	1	1	100			-538.1108328	1	NaN	
537.9508328	100	1	1	100			-537.9508328	1	NaN	
537.7908328	100	1	1	100			-537.7908328	1	NaN	
537.6308328	100	1	1	100			-537.6308328	1	NaN	
537.4708328	100	1	1	100			-537.4708328	1	NaN	
537.3108328	100	1	1	100			-537.3108328	1	NaN	
537.1508328	100	1	1	100			-537.1508328	1	NaN	
536.9908328	100	1	1	100			-536.9908328	1	NaN	
536.8308328	100	1	1	100			-536.8308328	1	NaN	
536.6708328	100	1	1	100			-536.6708328	1	NaN	
536.5108328	100	1	1	100			-536.5108328	1	NaN	
536.3508328	100	1	1	100			-536.3508328	1	NaN	
536.1908328	100	1	1	100			-536.1908328	1	NaN	
536.0308328	100	1	1	100			-536.0308328	1	NaN	
535.8708328	100	1	1	100			-535.8708328	1	NaN	
535.7108328	100	1	1	100			-535.7108328	1	NaN	
535.5508328	100	1	1	100			-535.5508328	1	NaN	
535.3908328	100	1	1	100			-535.3908328	1	NaN	
535.2308328	100	1	1	100			-535.2308328	1	NaN	
535.0708328	100	1	1	100			-535.0708328	1	NaN	
534.9108328	100	1	1	100			-534.9108328	1	NaN	
534.7508328	100	1	1	100			-534.7508328	1	NaN	
534.5908328	100	1	1	100			-534.5908328	1	NaN	
534.4308328	100	1	1	100			-534.4308328	1	NaN	
534.2708328	100	1	1	100			-534.2708328	1	NaN	
534.1108328	100	1	1	100			-534.1108328	1	NaN	
533.9508328	100	1	1	100			-533.9508328	1	NaN	
533.7908328	100	1	1	100			-533.7908328	1	NaN	
533.6308328	100	1	1	100			-533.6308328	1	NaN	
533.4708328	100	1	1	100			-533.4708328	1	NaN	
533.3108328	100	1	1	100			-533.3108328	1	NaN	
533.1508328	100	1	1	100			-533.1508328	1	NaN	
532.9908328	100	1	1	100			-532.9908328	1	NaN	
532.8308328	100	1	1	100			-532.8308328	1	NaN	
532.6708328	100	1	1	100			-532.6708328	1	NaN	
532.5108328	100	1	1	100			-532.5108328	1	NaN	
532.3508328	100	1	1	100			-532.3508328	1	NaN	
532.1908328	100	1	1	100			-532.1908328	1	NaN	
532.0308328	100	1	1	100			-532.0308328	1	NaN	
531.8708328	100	1	1	100			-531.8708328	1	NaN	
531.7108328	100	1	1	100			-531.7108328	1	NaN	
531.5508328	100	1	1	100			-531.5508328	1	NaN	
531.3908328	100	1	1	100			-531.3908328	1	NaN	
531.2308328	100	1	1	100			-531.2308328	1	NaN	
531.0708328	100	1	1	100			-531.0708328	1	NaN	
530.9108328	100	1	1	100			-530.9108328	1	NaN	
530.7508328	100	1	1	100			-530.7508328	1	NaN	
530.5908328	100	1	1	100			-530.5908328	1	NaN	
530.4308328	100	1	1	100			-530.4308328	1	NaN	
530.2708328	100	1	1	100			-530.2708328	1	NaN	
530.1108328	100	1	1	100			-530.1108328	1	NaN	
529.9508328	100	1	1	100			-529.9508328	1	NaN	
529.7908328	100	1	1	100			-529.7908328	1	NaN	
529.6308328	100	1	1	100			-529.6308328	1	NaN	
529.4708328	100	1	1	100			-529.4708328	1	NaN	
529.3108328	100	1	1	100			-529.3108328	1	NaN	
529.1508328	100	1	1	100			-529.1508328	1	NaN	
528.9908328	100	1	1	100			-528.9908328	1	NaN	
528.8308328	100	1	1	100			-528.8308328	1	NaN	
528.6708328	100	1	1	100			-528.6708328	1	NaN	
528.5108328	100	1	1	100			-528.5108328	1	NaN	
528.3508328	100	1	1	100			-528.3508328	1	NaN	
528.1908328	100	1	1	100			-528.1908328	1	NaN	
528.0308328	100	1	1	100			-528.0308328	1	NaN	
527.8708328	100	1	1	100			-527.8708328	1	NaN	
527.7108328	100	1	1	100			-527.7108328	1	NaN	
527.5508328	100	1	1	100			-527.5508328	1	NaN	
527.3908328	100	1	1	100			-527.3908328	1	NaN	
527.2308328	100	1	1	100			-527.2308328	1	NaN	
527.0708328	100	1	1	100			-527.0708328	1	NaN	
526.9108328	100	1	1	100			-526.9108328	1	NaN	
526.7508328	100	1	1	100			-526.7508328	1	NaN	
526.5908328	100	1	1	100			-526.5908328	1	NaN	
526.4308328	100	1	1	100			-526.4308328	1	NaN	
526.2708328	100	1	1	100			-526.2708328	1	NaN	
526.1108328	100	1	1	100			-526.1108328	1	NaN	
525.9508328	100	1	1	100			-525.9508328	1	NaN	
525.7908328	100	1	1	100			-525.7908328	1	NaN	
525.6308328	100	1	1	100			-525.6308328	1	NaN	
525.4708328	100	1	1	100			-525.4708328	1	NaN	
525.3108328	100	1	1	100			-525.3108328	1	NaN	
525.1508328	100	1	1	100			-525.1508328	1	NaN	
524.9908328	100	1	1	100			-524.9908328	1	NaN	
524.8308328	100	1	1	100			-524.8308328	1	NaN	
524.6708328	100	1	1	100			-524.6708328	1	NaN	
524.5108328	100	1	1	100			-524.5108328	1	NaN	
524.3508328	100	1	1	100			-524.3508328	1	NaN	
524.1908328	100	1	1	100			-524.1908328	1	NaN	
524.0308328	100	1	1	100			-524.0308328	1	NaN	
523.8708328	100	1	1	100			-523.8708328	1	NaN	
523.7108328	100	1	1	100			-523.7108328	1	NaN	
523.5508328	100	1	1	100			-523.5508328	1	NaN	
523.3908328	100	1	1	100			-523.3908328	1	NaN	
523.2308328	100	1	1	100			-523.2308328	1	NaN	
523.0708328	100	1	1	100			-523.0708328	1	NaN	
522.9108328	100	1	1	100			-522.9108328	1	NaN	
522.7508328	100	1	1	100			-522.7508328	1	NaN	
522.5908328	100	1	1	100			-522.5908328	1	NaN	
522.4308328	100	1	1	100			-522.4308328	1	NaN	
522.2708328	100	1	1	100			-522.2708328	1	NaN	
522.1108328	100	1	1	100			-522.1108328	1	NaN	
521.9508328	100	1	1	100			-521.9508328	1	NaN	
521.7908328	100	1	1	100			-521.7908328	1	NaN	
521.6308328	100	1	1	100			-521.6308328	1	NaN	
521.4708328	100	1	1	100			-521.4708328	1	NaN	
521.3108328	100	1	1	100			-521.3108328	1	NaN	
521.1508328	100	1	1	100			-521.1508328	1	NaN	
520.9908328	100	1	1	100			-520.9908328	1	NaN	
520.8308328	100	1	1	100			-520.8308328	1	NaN	
520.6708328	100	1	1	100			-520.6708328	1	NaN	
520.5108328	100	1	1	100			-520.5108328	1	NaN	
520.3508328	100	1	1	100			-520.3508328	1	NaN	
520.1908328	100	1	1	100			-520.1908328	1	NaN	
520.0308328	100	1	1	100			-520.0308328	1	NaN	
519.8708328	100	1	1	100			-519.8708328	1	NaN	
519.7108328	100	1	1	100			-519.7108328	1	NaN	
519.5508328	100	1	1	100			-519.5508328	1	NaN	
519.3908328	100	1	1	100			-519.3908328	1	NaN	
519.2308328	100	1	1	100			-519.2308328	1	NaN	
519.0708328	100	1	1	100			-519.0708328	1	NaN	
518.9108328	100	1	1	100			-518.9108328	1	NaN	
518.7508328	100	1	1	100			-518.7508328	1	NaN	
518.5908328	100	1	1	100			-518.5908328	1	NaN	
518.4308328	100	1	1	100			-518.4308328	1	NaN	
518.2708328	100	1	1	100			-518.2708328	1	NaN	
518.1108328	100	1	1	100			-518.1108328	1	NaN	
517.9508328	100	1	1	100			-517.9508328	1	NaN	
517.7908328	100	1	1	100			-517.7908328	1	NaN	
517.6308328	100	1	1	100			-517.6308328	1	NaN	
517.4708328	100	1	1	100			-517.4708328	1	NaN	
517.3108328	100	1	1	100			-517.3108328	1	NaN	
517.1508328	100	1	1	100			-517.1508328	1	NaN	
516.9908328	100	1	1	100			-516.9908328	1	NaN	
516.8308328	100	1	1	100			-516.8308328	1	NaN	
516.6708328	100	1	1	100			-516.6708328	1	NaN	
516.5108328	100	1	1	100			-516.5108328	1	NaN	
516.3508328	100	1	1	100			-516.3508328	1	NaN	
516.1908328	100	1	1	100			-516.1908328	1	NaN	
516.0308328	100	1	1	100			-516.0308328	1	NaN	
515.8708328	100	1	1	100			-515.8708328	1	NaN	
515.7108328	100	1	1	100			-515.7108328	1	NaN	
515.5508328	100	1	1	100			-515.5508328	1	NaN	
515.3908328	100	1	1	100			-515.3908328	1	NaN	
515.2308328	100	1	1	100			-515.2308328	1	NaN	
515.0708328	100	1	1	100			-515.0708328	1	NaN	
514.9108328	100	1	1	100			-514.9108328	1	NaN	
514.7508328	100	1	1	100			-514.7508328	1	NaN	
514.5908328	100	1	1	100			-514.5908328	1	NaN	
514.4308328	100	1	1	100			-514.4308328	1	NaN	
514.2708328	100	1	1	100			-514.2708328	1	NaN	
514.1108328	100	1	1	100			-514.1108328	1	NaN	
513.9508328	100	1	1	100			-513.9508328	1	NaN	
513.7908328	100	1	1	100			-513.7908328	1	NaN	
513.6308328	100	1	1	100			-513.6308328	1	NaN	
513.4708328	100	1	1	100			-513.4708328	1	NaN	
513.3108328	100	1	1	100			-513.3108328	1	NaN	
513.1508328	100	1	1	100			-513.1508328	1	NaN	
512.9908328	100	1	1	100			-512.9908328	1	NaN	
512.8308328	100	1	1	100			-512.8308328	1	NaN	
512.6708328	100	1	1	100			-512.6708328	1	NaN	
512.5108328	100	1	1	100			-512.5108328	1	NaN	
512.3508328	100	1	1	100			-512.3508328	1	NaN	
512.1908328	100	1	1	100			-512.1908328	1	NaN	
512.0308328	100	1	1	100			-512.0308328	1	NaN	
511.8708328	100	1	1	100			-511.8708328	1	NaN	
511.7108328	100	1	1	100			-511.7108328	1	NaN	
511.5508328	100	1	1	100			-511.5508328	1	NaN	
511.3908328	100	1	1	100			-511.3908328	1	NaN	
511.2308328	100	1	1	100			-511.2308328	1	NaN	
511.0708328	100	1	1	100			-511.0708328	1	NaN	
510.9108328	100	1	1	100			-510.9108328	1	NaN	
510.7508328	100	1	1	100			-510.7508328	1	NaN	
510.5908328	100	1	1	100			-510.5908328	1	NaN	
510.4308328	100	1	1	100			-510.4308328	1	NaN	
510.2708328	100	1	1	100			-510.2708328	1	NaN	
510.1108328	100	1	1	100			-510.1108328	1	NaN	
509.9508328	100	1	1	100			-509.9508328	1	NaN	
509.7908328	100	1	1	100			-509.7908328	1	NaN	
509.6308328	100	1	1	100			-509.6308328	1	NaN	
509.4708328	100	1	1	100			-509.4708328	1	NaN	
509.3108328	100	1	1	100			-509.3108328	1	NaN	
509.1508328	100	1	1	100			-509.1508328	1	NaN	
508.9908328	100	1	1	100			-508.9908328	1	NaN	
508.8308328	100	1	1	100			-508.8308328	1	NaN	
508.6708328	100	1	1	100			-508.6708328	1	NaN	
508.5108328	100	1	1	100			-508.5108328	1	NaN	
508.3508328	100	1	1	100			-508.3508328	1	NaN	
508.1908328	100	1	1	100			-508.1908328	1	NaN	
508.0308328	100	1	1	100			-508.0308328	1	NaN	
507.8708328	100	1	1	100			-507.8708328	1	NaN	
507.7108328	100	1	1	100			-507.7108328	1	NaN	
507.5508328	100	1	1	100			-507.5508328	1	NaN	
507.3908328	100	1	1	100			-507.3908328	1	NaN	
507.2308328	100	1	1	100			-507.2308328	1	NaN	
507.0708328	100	1	1	100			-507.0708328	1	NaN	
506.9108328	100	1	1	100			-506.9108328	1	NaN	
506.7508328	100	1	1	100			-506.7508328	1	NaN	
506.5908328	100	1	1	100			-506.5908328	1	NaN	
506.4308328	100	1	1	100			-506.4308328	1	NaN	
506.2708328	100	1	1	100			-506.2708328	1	NaN	
506.1108328	100	1	1	100			-506.1108328	1	NaN	
505.9508328	100	1	1	100			-505.9508328	1	NaN	
505.7908328	100	1	1	100			-505.7908328	1	NaN	
505.6308328	100	1	1	100			-505.6308328	1	NaN	
505.4708328	100	1	1	100			-505.4708328	1	NaN	
505.3108328	100	1	1	100			-505.3108328	1	NaN	
505.1508328	100	1	1	100			-505.1508328	1	NaN	
504.9908328	100	1	1	100			-504.9908328	1	NaN	
504.8308328	100	1	1	100			-504.8308328	1	NaN	
504.6708328	100	1	1	100			-504.6708328	1	NaN	
504.5108328	100	1	1	100			-504.5108328	1	NaN	
504.3508328	100	1	1	100			-504.3508328	1	NaN	
504.1908328	100	1	1	100			-504.1908328	1	NaN	
504.0308328	100	1	1	100			-504.0308328	1	NaN	
503.8708328	100	1	1	100			-503.8708328	1	NaN	
503.7108328	100	1	1	100			-503.7108328	1	NaN	
503.5508328	100	1	1	100			-503.5508328	1	NaN	
503.3908328	100	1	1	100			-503.3908328	1	NaN	
503.2308328	100	1	1	100			-503.2308328	1	NaN	
503.0708328	100	1	1	100			-503.0708328	1	NaN	
502.9108328	100	1	1	100			-502.9108328	1	NaN	
502.7508328	100	1	1	100			-502.7508328	1	NaN	
502.5908328	100	1	1	100			-502.5908328	1	NaN	
502.4308328	100	1	1	100			-502.4308328	1	NaN	
502.2708328	100	1	1	100			-502.2708328	1	NaN	
502.1108328	100	1	1	100			-502.1108328	1	NaN	
501.9508328	100	1	1	100			-501.9508328	1	NaN	
501.7908328	100	1	1	100			-501.7908328	1	NaN	
501.6308328	100	1	1	100			-501.6308328	1	NaN	
501.4708328	100	1	1	100			-501.4708328	1	NaN	
501.3108328	100	1	1	100			-501.3108328	1	NaN	
501.1508328	100	1	1	100			-501.1508328	1	NaN	
500.9908328	100	1	1	100			-500.9908328	1	NaN	
500.8308328	100	1	1	100			-500.8308328	1	NaN	
500.6708328	100	1	1	100			-500.6708328	1	NaN	
500.5108328	100	1	1	100			-500.5108328	1	NaN	
500.3508328	100	1	1	100			-500.3508328	1	NaN	
500.1908328	100	1	1	100			-500.1908328	1	NaN	
500.0308328	100	1	1	100			-500.0308328	1	NaN	
499.8708328	100	1	1	100			-499.8708328	1	NaN	
499.7108328	100	1	1	100			-499.7108328	1	NaN	
499.5508328	100	1	1	100			-499.5508328	1	NaN	
499.3908328	100	1	1	100			-499.3908328	1	NaN	
499.2308328	100	1	1	100			-499.2308328	1	NaN	
499.0708328	100	1	1	100			-499.0708328	1	NaN	
498.9108328	100	1	1	100			-498.9108328	1	NaN	
498.7508328	100	1	1	100			-498.7508328	1	NaN	
498.5908328	100	1	1	100			-498.5908328	1	NaN	
498.4308328	100	1	1	100			-498.4308328	1	NaN	
498.2708328	100	1	1	100			-498.2708328	1	NaN	
498.1108328	100	1	1	100			-498.1108328	1	NaN	
497.9508328	100	1	1	100			-497.9508328	1	NaN	
497.7908328	100	1	1	100			-497.7908328	1	NaN	
497.6308328	100	1	1	100			-497.6308328	1	NaN	
497.4708328	100	1	1	100			-497.4708328	1	NaN	
497.3108328	100	1	1	100			-497.3108328	1	NaN	
497.1508328	100	1	1	100			-497.1508328	1	NaN	
496.9908328	100	1	1	100			-496.9908328	1	NaN	
496.8308328	100	1	1	100			-496.8308328	1	NaN	
496.6708328	100	1	1	100			-496.6708328	1	NaN	
496.5108328	100	1	1	100			-496.5108328	1	NaN	
496.3508328	100	1	1	100			-496.3508328	1	NaN	
496.1908328	100	1	1	100			-496.1908328	1	NaN	
496.0308328	100	1	1	100			-496.0308328	1	NaN	
495.8708328	100	1	1	100			-495.8708328	1	NaN	
495.7108328	100	1	1	100			-495.7108328	1	NaN	
495.5508328	100	1	1	100			-495.5508328	1	NaN	
495.3908328	100	1	1	100			-495.3908328	1	NaN	
495.2308328	100	1	1	100			-495.2308328	1	NaN	
495.0708328	100	1	1	100			-495.0708328	1	NaN	
494.9108328	100	1	1	100			-494.9108328	1	NaN	
494.7508328	100	1	1	100			-494.7508328	1	NaN	
494.5908328	100	1	1	100			-494.5908328	1	NaN	
494.4308328	100	1	1	100			-494.4308328	1	NaN	
494.2708328	100	1	1	100			-494.2708328	1	NaN	
494.1108328	100	1	1	100			-494.1108328	1	NaN	
493.9508328	100	1	1	100			-493.9508328	1	NaN	
493.7908328	100	1	1	100			-493.7908328	1	NaN	
493.6308328	100	1	1	100			-493.6308328	1	NaN	
493.4708328	100	1	1	100			-493.4708328	1	NaN	
493.3108328	100	1	1	100			-493.3108328	1	NaN	
493.1508328	100	1	1	100			-493.1508328	1	NaN	
492.9908328	100	1	1	100			-492.9908328	1	NaN	
492.8308328	100	1	1	100			-492.8308328	1	NaN	
492.6708328	100	1	1	100			-492.6708328	1	NaN	
492.5108328	100	1	1	100			-492.5108328	1	NaN	
492.3508328	100	1	1	100			-492.3508328	1	NaN	
492.1908328	100	1	1	100			-492.1908328	1	NaN	
492.0308328	100	1	1	100			-492.0308328	1	NaN	
491.8708328	100	1	1	100			-491.8708328	1	NaN	
491.7108328	100	1	1	100			-491.7108328	1	NaN	
491.5508328	100	1	1	100			-491.5508328	1	NaN	
491.3908328	100	1	1	100			-491.3908328	1	NaN	
491.2308328	100	1	1	100			-491.2308328	1	NaN	
491.0708328	100	1	1	100			-491.0708328	1	NaN	
490.9108328	100	1	1	100			-490.9108328	1	NaN	
490.7508328	100	1	1	100			-490.7508328	1	NaN	
490.5908328	100	1	1	100			-490.5908328	1	NaN	
490.4308328	100	1	1	100			-490.4308328	1	NaN	
490.2708328	100	1	1	100			-490.2708328	1	NaN	
490.1108328	100	1	1	100			-490.1108328	1	NaN	
489.9508328	100	1	1	100			-489.9508328	1	NaN	
489.7908328	100	1	1	100			-489.7908328	1	NaN	
489.6308328	100	1	1	100			-489.6308328	1	NaN	
489.4708328	100	1	1	100			-489.4708328	1	NaN	
489.3108328	100	1	1	100			-489.3108328	1	NaN	
489.1508328	100	1	1	100			-489.1508328	1	NaN	
488.9908328	100	1	1	100			-488.9908328	1	NaN	
488.8308328	100	1	1	100			-488.8308328	1	NaN	
488.6708328	100	1	1	100			-488.6708328	1	NaN	
488.5108328	100	1	1	100			-488.5108328	1	NaN	
488.3508328	100	1	1	100			-488.3508328	1	NaN	
488.1908328	100	1	1	100			-488.1908328	1	NaN	
488.0308328	100	1	1	100			-488.0308328	1	NaN	
487.8708328	100	1	1	100			-487.8708328	1	NaN	
487.7108328	100	1	1	100			-487.7108328	1	NaN	
487.5508328	100	1	1	100			-487.5508328	1	NaN	
487.3908328	100	1	1	100			-487.3908328	1	NaN	
487.2308328	100	1	1	100			-487.2308328	1	NaN	
487.0708328	100	1	1	100			-487.0708328	1	NaN	
486.9108328	100	1	1	100			-486.9108328	1	NaN	
486.7508328	100	1	1	100			-486.7508328	1	NaN	
486.5908328	100	1	1	100			-486.5908328	1	NaN	
486.4308328	100	1	1	100			-486.4308328	1	NaN	
486.2708328	100	1	1	100			-486.2708328	1	NaN	
486.1108328	100	1	1	100			-486.1108328	1	NaN	
485.9508328	100	1	1	100			-485.9508328	1	NaN	
485.7908328	100	1	1	100			-485.7908328	1	NaN	
485.6308328	100	1	1	100			-485.6308328	1	NaN	
485.4708328	100	1	1	100			-485.4708328	1	NaN	
485.3108328	100	1	1	100			-485.3108328	1	NaN	
485.1508328	100	1	1	100			-485.1508328	1	NaN	
484.9908328	100	1	1	100			-484.9908328	1	NaN	
484.8308328	100	1	1	100			-484.8308328	1	NaN	
484.6708328	100	1	1	100			-484.6708328	1	NaN	
484.5108328	100	1	1	100			-484.5108328	1	NaN	
484.3508328	100	1	1	100			-484.3508328	1	NaN	
484.1908328	100	1	1	100			-484.1908328	1	NaN	
484.0308328	100	1	1	100			-484.0308328	1	NaN	
483.8708328	100	1	1	100			-483.8708328	1	NaN	
483.7108328	100	1	1	100			-483.7108328	1	NaN	
483.5508328	100	1	1	100			-483.5508328	1	NaN	
483.3908328	100	1	1	100			-483.3908328	1	NaN	
483.2308328	100	1	1	100			-483.2308328	1	NaN	
483.0708328	100	1	1	100			-483.0708328	1	NaN	
482.9108328	100	1	1	100			-482.9108328	1	NaN	
482.7508328	100	1	1	100			-482.7508328	1	NaN	
482.5908328	100	1	1	100			-482.5908328	1	NaN	
482.4308328	100	1	1	100			-482.4308328	1	NaN	
482.2708328	100	1	1	100			-482.2708328	1	NaN	
482.1108328	100	1	1	100			-482.1108328	1	NaN	
481.9508328	100	1	1	100			-481.9508328	1	NaN	
481.7908328	100	1	1	100			-481.7908328	1	NaN	
481.6308328	100	1	1	100			-481.6308328	1	NaN	
481.4708328	100	1	1	100			-481.4708328	1	NaN	
481.3108328	100	1	1	100			-481.3108328	1	NaN	
481.1508328	100	1	1	100			-481.1508328	1	NaN	
480.9908328	100	1	1	100			-480.9908328	1	NaN	
480.8308328	100	1	1	100			-480.8308328	1	NaN	
480.6708328	100	1	1	100			-480.6708328	1	NaN	
480.5108328	100	1	1	100			-480.5108328	1	NaN	
480.3508328	100	1	1	100			-480.3508328	1	NaN	
480.1908328	100	1	1	100			-480.1908328	1	NaN	
480.0308328	100	1	1	100			-480.0308328	1	NaN	
479.8708328	100	1	1	100			-479.8708328	1	NaN	
479.7108328	100	1	1	100			-479.7108328	1	NaN	
479.5508328	100	1	1	100			-479.5508328	1	NaN	
479.3908328	100	1	1	100			-479.3908328	1	NaN	
479.2308328	100	1	1	100			-479.2308328	1	NaN	
479.0708328	100	1	1	100			-479.0708328	1	NaN	
478.9108328	100	1	1	100			-478.9108328	1	NaN	
478.7508328	100	1	1	100			-478.7508328	1	NaN	
478.5908328	100	1	1	100			-478.5908328	1	NaN	
478.4308328	100	1	1	100			-478.4308328	1	NaN	
478.2708328	100	1	1	100			-478.2708328	1	NaN	
478.1108328	100	1	1	100			-478.1108328	1	NaN	
477.9508328	100	1	1	100			-477.9508328	1	NaN	
477.7908328	100	1	1	100			-477.7908328	1	NaN	
477.6308328	100	1	1	100			-477.6308328	1	NaN	
477.4708328	100	1	1	100			-477.4708328	1	NaN	
477.3108328	100	1	1	100			-477.3108328	1	NaN	
477.1508328	100	1	1	100			-477.1508328	1	NaN	
476.9908328	100	1	1	100			-476.9908328	1	NaN	
476.8308328	100	1	1	100			-476.8308328	1	NaN	
476.6708328	100	1	1	100			-476.6708328	1	NaN	
476.5108328	100	1	1	100			-476.5108328	1	NaN	
476.3508328	100	1	1	100			-476.3508328	1	NaN	
476.1908328	100	1	1	100			-476.1908328	1	NaN	
476.0308328	100	1	1	100			-476.0308328	1	NaN	
475.8708328	100	1	1	100			-475.8708328	1	NaN	
475.7108328	100	1	1	100			-475.7108328	1	NaN	
475.5508328	100	1	1	100			-475.5508328	1	NaN	
475.3908328	100	1	1	100			-475.3908328	1	NaN	
475.2308328	100	1	1	100			-475.2308328	1	NaN	
475.0708328	100	1	1	100			-475.0708328	1	NaN	
474.9108328	100	1	1	100			-474.9108328	1	NaN	
474.7508328	100	1	1	100			-474.7508328	1	NaN	
474.5908328	100	1	1	100			-474.5908328	1	NaN	
474.4308328	100	1	1	100			-474.4308328	1	NaN	
474.2708328	100	1	1	100			-474.2708328	1	NaN	
474.1108328	100	1	1	100			-474.1108328	1	NaN	
473.9508328	100	1	1	100			-473.9508328	1	NaN	
473.7908328	100	1	1	100			-473.7908328	1	NaN	
473.6308328	100	1	1	100			-473.6308328	1	NaN	
473.4708328	100	1	1	100			-473.4708328	1	NaN	
473.3108328	100	1	1	100			-473.3108328	1	NaN	
473.1508328	100	1	1	100			-473.1508328	1	NaN	
472.9908328	100	1	1	100			-472.9908328	1	NaN	
472.8308328	100	1	1	100			-472.8308328	1	NaN	
472.6708328	100	1	1	100			-472.6708328	1	NaN	
472.5108328	100	1	1	100			-472.5108328	1	NaN	
472.3508328	100	1	1	100			-472.3508328	1	NaN	
472.1908328	100	1	1	100			-472.1908328	1	NaN	
472.0308328	100	1	1	100			-472.0308328	1	NaN	
471.8708328	100	1	1	100			-471.8708328	1	NaN	
471.7108328	100	1	1	100			-471.7108328	1	NaN	
471.5508328	100	1	1	100			-471.5508328	1	NaN	
471.3908328	100	1	1	100			-471.3908328	1	NaN	
471.2308328	100	1	1	100			-471.2308328	1	NaN	
471.0708328	100	1	1	100			-471.0708328	1	NaN	
470.9108328	100	1	1	100			-470.9108328	1	NaN	
470.7508328	100	1	1	100			-470.7508328	1	NaN	
470.5908328	100	1	1	100			-470.5908328	1	NaN	
470.4308328	100	1	1	100			-470.4308328	1	NaN	
470.2708328	100	1	1	100			-470.2708328	1	NaN	
470.1108328	100	1	1	100			-470.1108328	1	NaN	
469.9508328	100	1	1	100			-469.9508328	1	NaN	
469.7908328	100	1	1	100			-469.7908328	1	NaN	
469.6308328	100	1	1	100			-469.6308328	1	NaN	
469.4708328	100	1	1	100			-469.4708328	1	NaN	
469.3108328	100	1	1	100			-469.3108328	1	NaN	
469.1508328	100	1	1	100			-469.1508328	1	NaN	
468.9908328	100	1	1	100			-468.9908328	1	NaN	
468.8308328	100	1	1	100			-468.8308328	1	NaN	
468.6708328	100	1	1	100			-468.6708328	1	NaN	
468.5108328	100	1	1	100			-468.5108328	1	NaN	
468.3508328	100	1	1	100			-468.3508328	1	NaN	
468.1908328	100	1	1	100			-468.1908328	1	NaN	
468.0308328	100	1	1	100			-468.0308328	1	NaN	
467.8708328	100	1	1	100			-467.8708328	1	NaN	
467.7108328	100	1	1	100			-467.7108328	1	NaN	
467.5508328	100	1	1	100			-467.5508328	1	NaN	
467.3908328	100	1	1	100			-467.3908328	1	NaN	
467.2308328	100	1	1	100			-467.2308328	1	NaN	
467.0708328	100	1	1	100			-467.0708328	1	NaN	
466.9108328	100	1	1	100			-466.9108328	1	NaN	
466.7508328	100	1	1	100			-466.7508328	1	NaN	
466.5908328	100	1	1	100			-466.5908328	1	NaN	
466.4308328	100	1	1	100			-466.4308328	1	NaN	
466.2708328	100	1	1	100			-466.2708328	1	NaN	
466.1108328	100	1	1	100			-466.1108328	1	NaN	
465.9508328	100	1	1	100			-465.9508328	1	NaN	
465.7908328	100	1	1	100			-465.7908328	1	NaN	
465.6308328	100	1	1	100			-465.6308328	1	NaN	
465.4708328	100	1	1	100			-465.4708328	1	NaN	
465.3108328	100	1	1	100			-465.3108328	1	NaN	
465.1508328	100	1	1	100			-465.1508328	1	NaN	
464.9908328	100	1	1	100			-464.9908328	1	NaN	
464.8308328	100	1	1	100			-464.8308328	1	NaN	
464.6708328	100	1	1	100			-464.6708328	1	NaN	
464.5108328	100	1	1	100			-464.5108328	1	NaN	
464.3508328	100	1	1	100			-464.3508328	1	NaN	
464.1908328	100	1	1	100			-464.1908328	1	NaN	
464.0308328	100	1	1	100			-464.0308328	1	NaN	
463.8708328	100	1	1	100			-463.8708328	1	NaN	
463.7108328	100	1	1	100			-463.7108328	1	NaN	
463.5508328	100	1	1	100			-463.5508328	1	NaN	
463.3908328	100	1	1	100			-463.3908328	1	NaN	
463.2308328	100	1	1	100			-463.2308328	1	NaN	
463.0708328	100	1	1	100			-463.0708328	1	NaN	
462.9108328	100	1	1	100			-462.9108328	1	NaN	
462.7508328	100	1	1	100			-462.7508328	1	NaN	
462.5908328	100	1	1	100			-462.5908328	1	NaN	
462.4308328	100	1	1	100			-462.4308328	1	NaN	
462.2708328	100	1	1	100			-462.2708328	1	NaN	
462.1108328	100	1	1	100			-462.1108328	1	NaN	
461.9508328	100	1	1	100			-461.9508328	1	NaN	
461.7908328	100	1	1	100			-461.7908328	1	NaN	
461.6308328	100	1	1	100			-461.6308328	1	NaN	
461.4708328	100	1	1	100			-461.4708328	1	NaN	
461.3108328	100	1	1	100			-461.3108328	1	NaN	
461.1508328	100	1	1	100			-461.1508328	1	NaN	
