T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	w(AL@LIQUID#3)	w(MG@LIQUID#3)	w(SI@LIQUID#3)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	dwdT_L(AL@LIQUID#3)	dwdT_L(MG@LIQUID#3)	dwdT_L(SI@LIQUID#3)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI				
336.1447566	94	1	5	0.9618352481	0.0001240563116	92.0052304	2.669490633E-06	7.994766932				0.1602397392	19.04221775	80.79754251							0	0	0				-336.1447566	0.0001240563116	-367292.60202677	
333.5847566	94	1	5	0.961839757	0.0001172305862	92.09616427	2.321368623E-06	7.90383341				0.1494607733	19.04445034	80.80608888							0	0	0				-333.5847566	0.0001172305862	-383599.7364174	
331.0247566	94	1	5	0.9618440141	0.0001106963521	92.1874333	2.014228059E-06	7.812564684				0.1392713775	19.04655873	80.8141699							0	0	0				-331.0247566	0.0001106963521	-400811.530292513	
328.4647566	94	1	5	0.9618480305	0.0001044440738	92.27903182	1.743813455E-06	7.720966439				0.1296469204	19.04854823	80.82180484							0	0	0				-328.4647566	0.0001044440738	-418998.056488258	
325.9047566	94	1	5	0.9618518167	9.846456547E-05	92.37095401	1.506244916E-06	7.629044481				0.1205635258	19.05042403	80.82901245							0	0	0				-325.9047566	9.846456547E-05	-438235.962269056	
323.3447566	94	1	5	0.9618553829	9.274896563E-05	92.46319395	1.297991854E-06	7.536804753				0.1119980479	19.0521911	80.83581086							0	0	0				-323.3447566	9.274896563E-05	-458609.18130952	
320.7847566	94	1	5	0.961858739	8.728871321E-05	92.55574554	1.115847927E-06	7.444253344				0.1039280477	19.05385428	80.84221767							0	0	0				-320.7847566	8.728871321E-05	-480209.72925204	
318.2247566	94	1	5	0.9618618944	8.207552576E-05	92.64860254	9.569071854E-07	7.351396505				0.09633177142	19.05541827	80.84824996							0	0	0				-318.2247566	8.207552576E-05	-503138.60979795	
315.6647566	94	1	5	0.9618648585	7.710137918E-05	92.74175853	8.185414228E-07	7.258240656				0.08918813046	19.05688758	80.85392429							0	0	0				-315.6647566	7.710137918E-05	-527506.826433322	
313.1047566	94	1	5	0.9618676402	7.235848908E-05	92.8352069	6.98378704E-07	7.164792406				0.08247668305	19.05826661	80.85925671							0	0	0				-313.1047566	7.235848908E-05	-553436.530783311	
310.5447566	94	1	5	0.961870248	6.783929362E-05	92.92894084	5.942830643E-07	7.071058563				0.07617761718	19.05955959	80.86426279							0	0	0				-310.5447566	6.783929362E-05	-581062.31795541	
307.9847566	94	1	5	0.9618726904	6.353643773E-05	93.02295335	5.043353491E-07	6.977046148				0.07027173491	19.06077065	80.86895762							0	0	0				-307.9847566	6.353643773E-05	-610532.693527146	
305.4247566	94	1	5	0.9618749753	5.944275865E-05	93.11723716	4.268151732E-07	6.882762408				0.06474043781	19.06190374	80.87335582							0	0	0				-305.4247566	5.944275865E-05	-642011.741181633	
302.8647566	94	1	5	0.9618771106	5.555127275E-05	93.2117848	3.601839723E-07	6.788214836				0.05956571348	19.06296271	80.87747158							0	0	0				-302.8647566	5.555127275E-05	-675681.014933461	
300.3047566	94	1	5	0.9618791038	5.18551635E-05	93.30658852	3.030691161E-07	6.693411181				0.05473012312	19.06395127	80.8813186							0	0	0				-300.3047566	5.18551635E-05	-641514.929326735	
300	94	1	5	0.961879332	5.938635345E-06	93.31789113	2.968447798E-07	6.682108572				0.05417625486	19.06406442	80.88175933							0	0	0				-300	5.938635345E-06	628240.554619168	
